,Provincia,Partido,Localidad,Link_Indec,Velocidad,Conexiones
391,Cordoba,Río Segundo,Capilla Del Carmen,14119030,Otros,107.0
392,Cordoba,Río Segundo,Colazo,14119050,Otros,1.0
393,Cordoba,Río Segundo,Costasacate,14119070,Otros,1.0
394,Cordoba,Río Segundo,Laguna Larga,14119090,Otros,4.0
395,Cordoba,Río Segundo,Las Junturas,14119100,Otros,1.0
396,Cordoba,Río Segundo,Luque,14119120,Otros,20.0
397,Cordoba,Río Segundo,Manfredi,14119130,Otros,6.0
398,Cordoba,Río Segundo,Oncativo,14119150,Otros,13.0
399,Cordoba,Río Segundo,Pilar,14119160,Otros,5.0
400,Cordoba,Río Segundo,Río Segundo,14119190,Otros,12.0
401,Cordoba,Río Segundo,Villa Del Rosario,14119210,Otros,1.0
402,Cordoba,San Alberto,Mina Clavero,14126090,Otros,6.0
403,Cordoba,San Alberto,Nono,14126110,Otros,1.0
404,Cordoba,San Javier,El Pantanillo,14133050,Otros,1.0
405,Cordoba,San Javier,La Paz,14133060,Otros,12.0
406,Cordoba,San Javier,La Población,14133070,Otros,11.0
407,Cordoba,San Javier,La Travesía,14133090,Otros,7.0
408,Cordoba,San Javier,Loma Bola,14133105,Otros,2.0
409,Cordoba,San Javier,Luyaba,14133150,Otros,4.0
410,Cordoba,San Javier,Quebrada De Los Pozos,14133160,Otros,1.0
411,Cordoba,San Javier,San Javier Y Yacanto,14133170,Otros,66.0
412,Cordoba,San Javier,Villa De Las Rosas,14133190,Otros,4.0
413,Cordoba,San Javier,Villa Dolores,14133200,Otros,4.0
414,Cordoba,San Justo,Alicia,14140010,Otros,33.0
415,Cordoba,San Justo,Arroyito,14140030,Otros,2.0
416,Cordoba,San Justo,Colonia Marina,14140090,Otros,1.0
417,Cordoba,San Justo,Colonia San Bartolomé,14140110,Otros,1.0
418,Cordoba,San Justo,Devoto,14140160,Otros,3.0
419,Cordoba,San Justo,El Arañado,14140170,Otros,4.0
420,Cordoba,San Justo,Freyre,14140220,Otros,2.0
421,Cordoba,San Justo,La Francia,14140230,Otros,60.0
422,Cordoba,San Justo,Morteros,14140300,Otros,433.0
423,Cordoba,San Justo,Porteña,14140330,Otros,3.0
424,Cordoba,San Justo,Quebracho Herrado,14140340,Otros,23.0
425,Cordoba,San Justo,San Francisco,14140360,Otros,761.0
426,Cordoba,Santa María,Alta Gracia,14147010,Otros,17.0
427,Cordoba,Santa María,Despeñaderos,14147080,Otros,11.0
428,Cordoba,Santa María,Villa Parque Santa Ana,14147350,Otros,1.0
429,Cordoba,Tercero Arriba,Almafuerte,14161010,Otros,2.0
430,Cordoba,Tercero Arriba,Corralito,14161030,Otros,267.0
431,Cordoba,Tercero Arriba,General Fotheringham,14161050,Otros,1.0
432,Cordoba,Tercero Arriba,Hernando,14161060,Otros,4.0
433,Cordoba,Tercero Arriba,James Craik,14161070,Otros,1.0
434,Cordoba,Tercero Arriba,Oliva,14161110,Otros,3.0
435,Cordoba,Tercero Arriba,Río Tercero,14161150,Otros,1.0
436,Cordoba,Totoral,Las Peñas,14168060,Otros,1.0
437,Cordoba,Tulumba,San José De La Dormida,14175080,Otros,4.0
438,Cordoba,Unión,Ballesteros,14182040,Otros,1.0
439,Cordoba,Unión,Bell Ville,14182060,Otros,25.0
440,Cordoba,Unión,Chilibroste,14182090,Otros,1.0
441,Cordoba,Unión,Cintra,14182100,Otros,1.0
442,Cordoba,Unión,Idiazabal,14182130,Otros,2.0
443,Cordoba,Unión,Justiniano Posse,14182140,Otros,1.0
444,Cordoba,Unión,Laborde,14182150,Otros,3.0
445,Cordoba,Unión,Monte Maíz,14182170,Otros,21.0
446,Cordoba,Unión,Morrison,14182180,Otros,220.0
447,Cordoba,Unión,San Antonio De Litín,14182240,Otros,1.0
448,Cordoba,Unión,San Marcos,14182250,Otros,3.0
449,Cordoba,Unión,Wenceslao Escalante,14182290,Otros,1.0
450,Corrientes,Bella Vista,Bella Vista,18007010,Otros,301.0
451,Corrientes,Capital,Corrientes,18021020,Otros,124.0
452,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,Otros,3037.0
453,Corrientes,Empedrado,Empedrado,18042020,Otros,5.0
454,Corrientes,Esquina,Esquina,18049010,Otros,1500.0
455,Corrientes,General Alvear,Alvear,18056010,Otros,2.0
456,Corrientes,General Paz,Itá Ibaté,18063010,Otros,1.0
457,Corrientes,Goya,Goya,18070020,Otros,4.0
458,Corrientes,Ituzaingó,Ituzaingó,18084020,Otros,9.0
459,Corrientes,Lavalle,Santa Lucía,18091040,Otros,2.0
460,Corrientes,Mercedes,Mercedes,18105030,Otros,18.0
461,Corrientes,Monte Caseros,Monte Caseros,18112050,Otros,3.0
462,Corrientes,Otros,Otros,Sin Datos,Otros,89.0
463,Corrientes,Paso De Los Libres,Paso De Los Libres,18119030,Otros,26.0
464,Corrientes,Saladas,Saladas,18126010,Otros,18.0
465,Corrientes,Saladas,San Lorenzo,18126020,Otros,50.0
466,Corrientes,San Cosme,San Cosme,18133030,Otros,1.0
467,Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,Otros,14.0
468,Corrientes,Santo Tomé,José Rafael Gómez,18168010,Otros,33.0
469,Corrientes,Santo Tomé,Santo Tomé,18168040,Otros,1005.0
470,Entre Rios,Colón,Colón,30008020,Otros,1389.0
471,Entre Rios,Colón,Colonia Hugues,30008030,Otros,22.0
472,Entre Rios,Colón,El Brillante,30008100,Otros,42.0
473,Entre Rios,Colón,Pueblo Liebig'S,30008080,Otros,24.0
474,Entre Rios,Colón,San José,30008090,Otros,1070.0
475,Entre Rios,Concordia,Concordia,30015060,Otros,16.0
476,Entre Rios,Diamante,Diamante,30021080,Otros,11.0
477,Entre Rios,Diamante,General Ramírez,30021120,Otros,20.0
478,Entre Rios,Diamante,Villa Libertador San Martín,30021150,Otros,9.0
479,Entre Rios,Federación,Chajarí,30028010,Otros,2.0
480,Entre Rios,Federación,Colonia Peña,30028050,Otros,6.0
481,Entre Rios,Federación,Federación,30028070,Otros,44.0
482,Entre Rios,Federación,San Pedro,30028100,Otros,5.0
483,Entre Rios,Federación,San Ramón,30028105,Otros,3.0
484,Entre Rios,Federación,Santa Ana,30028110,Otros,1.0
485,Entre Rios,Federación,Villa Del Rosario,30028120,Otros,1.0
486,Entre Rios,Federal,Federal,30035030,Otros,1101.0
487,Entre Rios,Gualeguay,General Galarza,30049030,Otros,2.0
488,Entre Rios,Gualeguay,Gualeguay,30049040,Otros,780.0
489,Entre Rios,Gualeguaychú,Gualeguaychú,30056070,Otros,6.0
490,Entre Rios,Gualeguaychú,Urdinarrain,30056110,Otros,6.0
491,Entre Rios,La Paz,La Paz,30070040,Otros,6.0
492,Entre Rios,La Paz,Santa Elena,30070080,Otros,12.0
493,Entre Rios,Nogoyá,Nogoyá,30077070,Otros,2.0
494,Entre Rios,Otros,Otros,Sin Datos,Otros,7164.0
495,Entre Rios,Paraná,Cerrito,30084050,Otros,1.0
496,Entre Rios,Paraná,Colonia Avellaneda,30084060,Otros,1.0
497,Entre Rios,Paraná,Crespo,30084070,Otros,2.0
498,Entre Rios,Paraná,Oro Verde,30084150,Otros,8.0
499,Entre Rios,Paraná,Paraná,30084160,Otros,18.0
500,Entre Rios,Paraná,Tabossi,30084250,Otros,6.0
501,Entre Rios,Paraná,Viale,30084270,Otros,6.0
502,Entre Rios,San Salvador,San Salvador,30088020,Otros,3.0
503,Entre Rios,Tala,Maciá,30091090,Otros,206.0
504,Entre Rios,Tala,Rosario Del Tala,30091100,Otros,5.0
505,Entre Rios,Uruguay,Basavilbaso,30098010,Otros,877.0
506,Entre Rios,Uruguay,Caseros,30098020,Otros,27.0
507,Entre Rios,Uruguay,Colonia Elía,30098030,Otros,23.0
508,Entre Rios,Uruguay,Concepción Del Uruguay,30098040,Otros,882.0
509,Entre Rios,Uruguay,Las Moscas,30098070,Otros,2.0
510,Entre Rios,Uruguay,Rocamora,30098110,Otros,33.0
511,Entre Rios,Uruguay,Santa Anita,30098120,Otros,26.0
512,Entre Rios,Uruguay,Villa Mantero,30098130,Otros,29.0
513,Entre Rios,Uruguay,Villa San Justo,30098140,Otros,27.0
514,Entre Rios,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,Otros,32.0
515,Entre Rios,Victoria,Victoria,30105060,Otros,12.0
516,Entre Rios,Villaguay,Villaguay,30113080,Otros,5.0
517,Formosa,Formosa,Formosa,34014020,Otros,180.0
518,Formosa,Matacos,Ingeniero Guillermo N. Juárez,34028010,Otros,2.0
519,Formosa,Otros,Otros,Sin Datos,Otros,10.0
520,Formosa,Patiño,Ibarreta,34035080,Otros,4.0
521,Formosa,Patiño,Las Lomitas,34035100,Otros,5.0
522,Formosa,Pirané,Pirané,34056040,Otros,101.0
523,Jujuy,Doctor Manuel Belgrano,Dr. Manuel Belgrano,38021065,Otros,8.0
524,Jujuy,Doctor Manuel Belgrano,San Salvador De Jujuy (Est. Jujuy),38021060,Otros,12.0
525,Jujuy,El Carmen,Aguas Calientes,38014010,Otros,10.0
526,Jujuy,El Carmen,El Carmen,38014040,Otros,1.0
527,Jujuy,El Carmen,Pampa Blanca,38014080,Otros,2.0
528,Jujuy,Humahuaca,Humahuaca,38028040,Otros,6.0
529,Jujuy,Ledesma,Caimancito,38035030,Otros,1.0
530,Jujuy,Ledesma,Fraile Pintado,38035060,Otros,1.0
531,Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,Otros,538.0
532,Jujuy,Ledesma,Yuto,38035110,Otros,1.0
533,Jujuy,Otros,Otros,Sin Datos,Otros,1356.0
534,Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),38042040,Otros,1.0
535,Jujuy,Rinconada,Rinconada,38049040,Otros,2.0
536,Jujuy,San Pedro,San Pedro (Est. San Pedro De Jujuy),38063180,Otros,17.0
537,Jujuy,Santa Catalina,Santa Catalina,38077100,Otros,1.0
538,Jujuy,Susques,Susques,38084100,Otros,12.0
539,Jujuy,Yavi,Cangrejillos,38112020,Otros,1.0
540,La Pampa,Atreucó,Doblas,42007010,Otros,1.0
541,La Pampa,Atreucó,Macachín,42007020,Otros,3.0
542,La Pampa,Atreucó,Miguel Riglos,42007030,Otros,3.0
543,La Pampa,Caleu Caleu,La Adela,42014020,Otros,2.0
544,La Pampa,Capital,Anguil,42021010,Otros,67.0
545,La Pampa,Capital,Santa Rosa,42021020,Otros,9.0
546,La Pampa,Catriló,Catriló,42028010,Otros,330.0
547,La Pampa,Catriló,La Gloria,42028020,Otros,24.0
548,La Pampa,Catriló,Lonquimay,42028030,Otros,72.0
549,La Pampa,Catriló,Uriburu,42028040,Otros,97.0
550,La Pampa,Chalileo,Santa Isabel,42049010,Otros,1.0
551,La Pampa,Chapaleufú,Bernardo Larroude,42056010,Otros,2.0
552,La Pampa,Chapaleufú,Ceballos,42056020,Otros,1.0
553,La Pampa,Chapaleufú,Intendente Alvear,42056040,Otros,4.0
554,La Pampa,Conhelo,Eduardo Castex,42035020,Otros,638.0
555,La Pampa,Conhelo,Rucanelo,42035050,Otros,1.0
556,La Pampa,Conhelo,Winifreda,42035060,Otros,2.0
557,La Pampa,Guatraché,Alpachiri,42070010,Otros,2.0
558,La Pampa,Guatraché,General Manuel J. Campos,42070020,Otros,2.0
559,La Pampa,Guatraché,Guatraché,42070030,Otros,2.0
560,La Pampa,Guatraché,Santa Teresa,42070050,Otros,2.0
561,La Pampa,Hucal,Abramo,42077010,Otros,1.0
562,La Pampa,Hucal,Bernasconi,42077020,Otros,1.0
563,La Pampa,Hucal,General San Martín (Est. Villa Alba),42077030,Otros,1.0
564,La Pampa,Hucal,Jacinto Arauz,42077050,Otros,5.0
565,La Pampa,Lihuel Calel,Cuchillo Co,42084010,Otros,2.0
566,La Pampa,Loventué,Carro Quemado,42098010,Otros,1.0
567,La Pampa,Loventué,Loventué,42098020,Otros,1.0
568,La Pampa,Loventué,Telén,42098040,Otros,1.0
569,La Pampa,Loventué,Victorica,42098050,Otros,2.0
570,La Pampa,Maracó,Dorila,42105020,Otros,1.0
571,La Pampa,Maracó,General Pico,42105030,Otros,10.0
572,La Pampa,Maracó,Speluzzi,42105040,Otros,1.0
573,La Pampa,Puelén,25 De Mayo,42112020,Otros,18.0
574,La Pampa,Puelén,Casa De Piedra,42112005,Otros,2.0
575,La Pampa,Quemú Quemú,Miguel Cané,42119030,Otros,106.0
576,La Pampa,Quemú Quemú,Quemú Quemú,42119040,Otros,115.0
577,La Pampa,Quemú Quemú,Relmo,42119050,Otros,26.0
578,La Pampa,Rancul,Caleufú,42126010,Otros,2.0
579,La Pampa,Rancul,Parera,42126040,Otros,3.0
580,La Pampa,Rancul,Quetrequén,42126060,Otros,1.0
581,La Pampa,Rancul,Rancul,42126070,Otros,3.0
582,La Pampa,Realicó,Alta Italia,42133020,Otros,13.0
583,La Pampa,Realicó,Damián Maisonave (Est. Simson),42133030,Otros,2.0
584,La Pampa,Realicó,Embajador Martini,42133040,Otros,1.0
585,La Pampa,Realicó,Ingeniero Luiggi,42133060,Otros,1.0
586,La Pampa,Realicó,Realicó,42133080,Otros,1.0
587,La Pampa,Toay,Toay,42140020,Otros,2.0
588,La Pampa,Trenel,Arata,42147010,Otros,1.0
589,La Pampa,Trenel,Trenel,42147030,Otros,1.0
590,La Pampa,Utracán,Ataliva Roca,42154010,Otros,2.0
591,La Pampa,Utracán,Colonia Santa María,42154030,Otros,1.0
592,La Pampa,Utracán,General Acha,42154040,Otros,4.0
593,La Pampa,Utracán,Quehué,42154050,Otros,1.0
594,La Pampa,Utracán,Unanué,42154060,Otros,1.0
595,La Rioja,Capital,La Rioja,46014010,Otros,13.0
596,La Rioja,Chilecito,Chilecito,46042010,Otros,1.0
597,La Rioja,Chilecito,Vichigasta,46042140,Otros,1.0
598,La Rioja,Otros,Otros,Sin Datos,Otros,-15.0
599,Mendoza,Capital,Mendoza,50007010,Otros,98.0
600,Mendoza,General Alvear,Bowen,50014010,Otros,15.0
601,Mendoza,Godoy Cruz,Godoy Cruz,50021010,Otros,5.0
602,Mendoza,Guaymallén,Guaymallén,50028020,Otros,1.0
603,Mendoza,Guaymallén,La Primavera,50028030,Otros,15.0
604,Mendoza,Guaymallén,Los Corralitos,50028040,Otros,29.0
605,Mendoza,Guaymallén,Puente De Hierro,50028050,Otros,105.0
606,Mendoza,Junín,Junín,50035020,Otros,95.0
607,Mendoza,Junín,Los Barriales,50035040,Otros,67.0
608,Mendoza,Junín,Rodríguez Peña,50035070,Otros,15.0
609,Mendoza,La Paz,La Paz,50042020,Otros,1.0
610,Mendoza,Luján De Cuyo,Agrelo,50063010,Otros,628.0
611,Mendoza,Luján De Cuyo,Barrio Perdriel Iv,50063020,Otros,92.0
612,Mendoza,Luján De Cuyo,Cacheuta,50063030,Otros,29.0
613,Mendoza,Luján De Cuyo,Carrodilla,50063060,Otros,175.0
614,Mendoza,Luján De Cuyo,Chacras De Coria,50063060,Otros,222.0
615,Mendoza,Luján De Cuyo,Costa Flores,50063040,Otros,142.0
616,Mendoza,Luján De Cuyo,El Carrizal,50063050,Otros,30.0
617,Mendoza,Luján De Cuyo,El Salto,50063060,Otros,19.0
618,Mendoza,Luján De Cuyo,Las Compuertas,50063070,Otros,42.0
619,Mendoza,Luján De Cuyo,Las Vegas,50063080,Otros,18.0
620,Mendoza,Luján De Cuyo,Luján De Cuyo,50063090,Otros,647.0
621,Mendoza,Luján De Cuyo,Mayor Drummond,50063060,Otros,184.0
622,Mendoza,Luján De Cuyo,Perdriel,50063100,Otros,157.0
623,Mendoza,Luján De Cuyo,Potrerillos,50063110,Otros,30.0
624,Mendoza,Luján De Cuyo,Ugarteche,50063120,Otros,127.0
625,Mendoza,Luján De Cuyo,Vistalba,50063060,Otros,240.0
626,Mendoza,Maipú,Barrancas,50070010,Otros,31.0
627,Mendoza,Maipú,Barrio Jesús De Nazaret,50070020,Otros,33.0
628,Mendoza,Maipú,Cruz De Piedra,50070030,Otros,59.0
629,Mendoza,Maipú,El Pedregal,50070040,Otros,31.0
630,Mendoza,Maipú,Fray Luis Beltrán,50070050,Otros,61.0
631,Mendoza,Maipú,Maipú,50070060,Otros,2.0
632,Mendoza,Maipú,Rodeo Del Medio,50070070,Otros,157.0
633,Mendoza,Maipú,Russell,50070080,Otros,32.0
634,Mendoza,Maipú,San Roque,50070090,Otros,67.0
635,Mendoza,Maipú,Villa Teresa,50070100,Otros,38.0
636,Mendoza,Malargüe,Las Leñas,50077030,Otros,2.0
637,Mendoza,Malargüe,Malargüe,50077040,Otros,3.0
638,Mendoza,Otros,Otros,Sin Datos,Otros,1709.0
639,Mendoza,Rivadavia,Barrio Rivadavia,50084030,Otros,1.0
640,Mendoza,Rivadavia,Rivadavia,50084140,Otros,1.0
641,Mendoza,San Martín,San Martín,50098100,Otros,1.0
642,Mendoza,San Rafael,Monte Comán,50105150,Otros,79.0
643,Mendoza,San Rafael,San Rafael,50105210,Otros,3.0
644,Mendoza,Santa Rosa,Santa Rosa,50112060,Otros,2.0
645,Mendoza,Tunuyán,Tunuyán,50119060,Otros,6.0
646,Mendoza,Tupungato,Cordón Del Plata,50126020,Otros,18.0
647,Mendoza,Tupungato,Tupungato,50126060,Otros,2.0
648,Misiones,25 De Mayo,25 De Mayo,54119060,Otros,538.0
649,Misiones,25 De Mayo,Colonia Alicia,54119020,Otros,20.0
650,Misiones,25 De Mayo,Colonia Aurora,54119030,Otros,10.0
651,Misiones,25 De Mayo,San Francisco De Asís,54119040,Otros,40.0
652,Misiones,25 De Mayo,Santa Rita,54119050,Otros,150.0
653,Misiones,Apóstoles,Apóstoles,54007010,Otros,12.0
654,Misiones,Cainguás,Campo Grande,54014020,Otros,2.0
655,Misiones,Cainguás,Dos De Mayo Núcleo I,54014030,Otros,32.0
656,Misiones,Candelaria,Candelaria,54021020,Otros,2.0
657,Misiones,Capital,Garupá,54028010,Otros,106.0
658,Misiones,Capital,Posadas,54028030,Otros,644.0
659,Misiones,Eldorado,Eldorado,54042020,Otros,41.0
660,Misiones,Eldorado,Puerto Pinares,54042070,Otros,1.0
661,Misiones,General Manuel Belgrano,Bernardo De Irigoyen,54049020,Otros,370.0
662,Misiones,General Manuel Belgrano,Dos Hermanas,54049030,Otros,5.0
663,Misiones,Guaraní,El Soberbio,54056010,Otros,520.0
664,Misiones,Guaraní,San Vicente,54056030,Otros,20.0
665,Misiones,Iguazú,Esperanza,54063010,Otros,4.0
666,Misiones,Iguazú,Libertad,54063020,Otros,2.0
667,Misiones,Iguazú,Puerto Iguazú,54063030,Otros,2.0
668,Misiones,Iguazú,Wanda,54063040,Otros,2.0
669,Misiones,Leandro N. Alem,Almafuerte,54070010,Otros,1.0
670,Misiones,Leandro N. Alem,Cerro Azul,54070040,Otros,15.0
671,Misiones,Leandro N. Alem,Gobernador López,54070060,Otros,20.0
672,Misiones,Leandro N. Alem,Leandro N. Alem,54070070,Otros,128.0
673,Misiones,Libertador Grl. San Martín,Capioví,54077010,Otros,2.0
674,Misiones,Libertador Grl. San Martín,Garuhapé,54077030,Otros,1.0
675,Misiones,Libertador Grl. San Martín,Puerto Rico,54077060,Otros,5.0
676,Misiones,Montecarlo,Montecarlo,54084030,Otros,4.0
677,Misiones,Montecarlo,Puerto Piray,54084050,Otros,1.0
678,Misiones,Oberá,Campo Ramón,54091020,Otros,15.0
679,Misiones,Oberá,Los Helechos,54091070,Otros,20.0
680,Misiones,Oberá,Oberá,54091080,Otros,5.0
681,Misiones,Oberá,Panambi Kilómetro 15,54091105,Otros,50.0
682,Misiones,Oberá,Panambí Kilómetro 8,54091100,Otros,50.0
683,Misiones,Otros,Otros,Sin Datos,Otros,5521.0
684,Misiones,San Ignacio,San Ignacio,54098110,Otros,6.0
685,Misiones,San Ignacio,Santo Pipó,54098120,Otros,1.0
686,Misiones,San Javier,Florentino Ameghino,54105010,Otros,60.0
687,Misiones,San Javier,Mojón Grande,54105030,Otros,35.0
688,Misiones,San Javier,San Javier,54105040,Otros,40.0
689,Misiones,San Pedro,Otros,Sin Datos,Otros,15.0
690,Misiones,San Pedro,Paraíso,54112020,Otros,8.0
691,Neuquen,Aluminé,Moquehue,58007015,Otros,1.0
692,Neuquen,Aluminé,Villa Pehuenia,58007020,Otros,1.0
693,Neuquen,Añelo,Añelo,58014010,Otros,6.0
694,Neuquen,Añelo,San Patricio Del Chañar,58014020,Otros,1.0
695,Neuquen,Chos Malal,Chos Malal,58042010,Otros,381.0
696,Neuquen,Collón Curá,Santo Tomás,58028020,Otros,1.0
697,Neuquen,Confluencia,11 De Octubre,58035080,Otros,32.0
698,Neuquen,Confluencia,Centenario,58035030,Otros,2478.0
699,Neuquen,Confluencia,Cutral Có,58035040,Otros,60.0
700,Neuquen,Confluencia,Neuquén,58035070,Otros,53.0
701,Neuquen,Confluencia,Vista Alegre Norte,58035130,Otros,176.0
702,Neuquen,Confluencia,Vista Alegre Sur,58035140,Otros,120.0
703,Neuquen,Huiliches,Junín De Los Andes,58049010,Otros,1107.0
704,Neuquen,Lácar,San Martín De Los Andes,58056010,Otros,6539.0
705,Neuquen,Lácar,Villa Lago Meliquina,58056020,Otros,5.0
706,Neuquen,Loncopué,Loncopué,58063020,Otros,2.0
707,Neuquen,Los Lagos,Villa La Angostura,58070010,Otros,2.0
708,Neuquen,Los Lagos,Villa Traful,58070020,Otros,1.0
709,Neuquen,Otros,Otros,Sin Datos,Otros,8221.0
710,Neuquen,Pehuenches,Rincón De Los Sauces,58091040,Otros,1.0
711,Neuquen,Zapala,Zapala,58112040,Otros,980.0
712,Rio Negro,25 De Mayo,Ingeniero Jacobacci,62091050,Otros,1.0
713,Rio Negro,25 De Mayo,Maquinchao,62091070,Otros,1.0
714,Rio Negro,Adolfo Alsina,Viedma,62007090,Otros,5.0
715,Rio Negro,Avellaneda,Choele Choel,62014040,Otros,1.0
716,Rio Negro,Bariloche,El Foyel,62021040,Otros,3.0
717,Rio Negro,Bariloche,San Carlos De Bariloche,62021060,Otros,15017.0
718,Rio Negro,El Cuy,Cerro Policía,62035020,Otros,1.0
719,Rio Negro,El Cuy,El Cuy,62035030,Otros,1.0
720,Rio Negro,General Roca,Allen,62042010,Otros,3.0
721,Rio Negro,General Roca,Barrio Destacamento,62042115,Otros,1.0
722,Rio Negro,General Roca,Cipolletti,62042400,Otros,6.0
723,Rio Negro,General Roca,General Roca,62042450,Otros,7.0
724,Rio Negro,General Roca,Villa Manzano,62042550,Otros,20.0
725,Rio Negro,General Roca,Villa Regina,62042560,Otros,1.0
726,Rio Negro,Otros,Otros,Sin Datos,Otros,404.0
727,Rio Negro,Pichi Mahuida,Pichi Mahuida,62063017,Otros,1.0
728,Rio Negro,Pichi Mahuida,Río Colorado,62063020,Otros,1.0
729,Rio Negro,Pilcaniyeu,Dina Huapi,62070020,Otros,100.0
730,Rio Negro,San Antonio,Sierra Grande,62077060,Otros,1.0
731,Rio Negro,Valcheta,Valcheta,62084060,Otros,1.0
732,Salta,Anta,Ceibalito,66007020,Otros,5.0
733,Salta,Anta,El Quebrachal,66007060,Otros,1.0
734,Salta,Anta,Joaquín V. González,66007090,Otros,7.0
735,Salta,Cafayate,Cafayate,66021010,Otros,1.0
736,Salta,Capital,Salta,66028050,Otros,85.0
737,Salta,Capital,Villa San Lorenzo,66028060,Otros,3.0
738,Salta,Cerrillos,Cerrillos,66035010,Otros,81.0
739,Salta,Cerrillos,La Merced,66035020,Otros,70.0
740,Salta,Cerrillos,San Agustín,66035030,Otros,40.0
741,Salta,Chicoana,Barrio La Rotonda,66042005,Otros,10.0
742,Salta,Chicoana,Chicoana,66042010,Otros,15.0
743,Salta,Chicoana,El Carril,66042020,Otros,121.0
744,Salta,General Güemes,Campo Santo,66049010,Otros,1.0
745,Salta,General Güemes,General Güemes,66049040,Otros,10.0
746,Salta,Grl. José De San Martín,Aguaray,66056010,Otros,4.0
747,Salta,Grl. José De San Martín,Campamento Vespucio,66056020,Otros,1.0
748,Salta,Grl. José De San Martín,Campichuelo,66056030,Otros,2.0
749,Salta,Grl. José De San Martín,Dragones,66056080,Otros,6.0
750,Salta,Grl. José De San Martín,Embarcación,66056090,Otros,542.0
751,Salta,Grl. José De San Martín,General Mosconi,66056110,Otros,2.0
752,Salta,Grl. José De San Martín,Hickman,66056120,Otros,69.0
753,Salta,Grl. José De San Martín,Misión El Cruce - El Milagro - El Jardín De San Martín,66056140,Otros,3.0
754,Salta,Grl. José De San Martín,Misión Kilómetro 6,66056150,Otros,2.0
755,Salta,Grl. José De San Martín,Pacará,66056170,Otros,2.0
756,Salta,Grl. José De San Martín,Profesor Salvador Mazza,66056200,Otros,7.0
757,Salta,Grl. José De San Martín,Tartagal,66056220,Otros,3028.0
758,Salta,Guachipas,Guachipas,66063010,Otros,35.0
759,Salta,Iruya,Iruya,66070010,Otros,80.0
760,Salta,La Caldera,La Caldera,66077010,Otros,294.0
761,Salta,La Caldera,Vaqueros,66077020,Otros,300.0
762,Salta,La Viña,Coronel Moldes,66098030,Otros,115.0
763,Salta,Los Andes,Olacapato,66105010,Otros,5.0
764,Salta,Los Andes,San Antonio De Los Cobres,66105020,Otros,7.0
765,Salta,Los Andes,Santa Rosa De Los Pastos Grandes,66105030,Otros,5.0
766,Salta,Los Andes,Tolar Grande,66105040,Otros,6.0
767,Salta,Metán,El Galpón,66112010,Otros,1.0
768,Salta,Metán,San José De Metán,66112040,Otros,9.0
769,Salta,Orán,Colonia Santa Rosa,66126020,Otros,100.0
770,Salta,Orán,Hipólito Yrigoyen,66126040,Otros,45.0
771,Salta,Orán,Pichanal,66126060,Otros,106.0
772,Salta,Orán,San Ramón De La Nueva Orán,66126070,Otros,608.0
773,Salta,Otros,Otros,Sin Datos,Otros,111.0
774,Salta,Rivadavia,Alto De La Sierra,66133010,Otros,3.0
775,Salta,Rivadavia,Los Blancos,66133050,Otros,9.0
776,Salta,Rivadavia,Santa María,66133080,Otros,5.0
777,Salta,Rivadavia,Santa Victoria Este,66133100,Otros,10.0
778,Salta,Rosario De La Frontera,El Naranjo,66140030,Otros,1.0
779,Salta,Rosario De La Frontera,Rosario De La Frontera,66140050,Otros,10.0
780,Salta,Rosario De Lerma,Campo Quijano,66147010,Otros,2.0
