,Provincia,Partido,Localidad,Link_Indec,Tecnologia,Accesos
1760,Salta,Grl. José De San Martín,Embarcación,66056090,Cablemodem,1299.0
1761,Salta,Grl. José De San Martín,Tartagal,66056220,Cablemodem,4434.0
1762,Salta,Metán,San José De Metán,66112040,Cablemodem,2.0
1763,Salta,Orán,Colonia Santa Rosa,66126020,Cablemodem,293.0
1764,Salta,Orán,Hipólito Yrigoyen,66126040,Cablemodem,423.0
1765,Salta,Orán,Pichanal,66126060,Cablemodem,97.0
1766,Salta,Orán,San Ramón De La Nueva Orán,66126070,Cablemodem,2.0
1767,Salta,Rosario De La Frontera,Rosario De La Frontera,66140050,Cablemodem,375.0
1768,Salta,Rosario De Lerma,Rosario De Lerma,66147030,Cablemodem,317.0
1769,San Juan,Capital,San Juan,70028010,Cablemodem,18543.0
1770,San Luis,General Pedernera,Villa Mercedes,74035070,Cablemodem,22533.0
1771,San Luis,Junín,Carpinteria,74049010,Cablemodem,10.0
1772,San Luis,Junín,Cerro De Oro,74049020,Cablemodem,14.0
1773,San Luis,Junín,Merlo,74049060,Cablemodem,62.0
1774,San Luis,La Capital,El Volcán,74056080,Cablemodem,28.0
1775,San Luis,La Capital,San Luis,74056150,Cablemodem,17307.0
1776,San Luis,La Capital,La Punta,74056105,Cablemodem,1306.0
1777,Santa Cruz,Corpen Aike,Comandante Luis Piedrabuena,78007010,Cablemodem,440.0
1778,Santa Cruz,Güer Aike,Río Gallegos,78021040,Cablemodem,10285.0
1779,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,Cablemodem,2600.0
1780,Santa Cruz,Magallanes,Puerto San Julián,78042010,Cablemodem,1110.0
1781,Santa Fe,9 De Julio,Tostado,82077080,Cablemodem,6.0
1782,Santa Fe,Belgrano,Las Rosas,82007040,Cablemodem,2040.0
1783,Santa Fe,Belgrano,Tortugas,82007060,Cablemodem,528.0
1784,Santa Fe,Caseros,Arequito,82014010,Cablemodem,2241.0
1785,Santa Fe,Caseros,Arteaga,82014020,Cablemodem,868.0
1786,Santa Fe,Caseros,Bigand,82014040,Cablemodem,1255.0
1787,Santa Fe,Caseros,Casilda,82014050,Cablemodem,2154.0
1788,Santa Fe,Caseros,Chañar Ladeado,82014070,Cablemodem,522.0
1789,Santa Fe,Caseros,Gödeken,82014080,Cablemodem,531.0
1790,Santa Fe,Caseros,Los Molinos,82014090,Cablemodem,507.0
1791,Santa Fe,Caseros,Los Nogales,82014100,Cablemodem,44.0
1792,Santa Fe,Caseros,San José De La Esquina,82014120,Cablemodem,1976.0
1793,Santa Fe,Caseros,Villada,82014140,Cablemodem,1.0
1794,Santa Fe,Castellanos,Ataliva,82021030,Cablemodem,10.0
1795,Santa Fe,Castellanos,Bella Italia,82021070,Cablemodem,316.0
1796,Santa Fe,Castellanos,Castellanos,82021080,Cablemodem,1.0
1797,Santa Fe,Castellanos,Colonia Margarita,82021110,Cablemodem,13.0
1798,Santa Fe,Castellanos,Esmeralda,82021150,Cablemodem,82.0
1799,Santa Fe,Castellanos,Estación Clucellas,82021160,Cablemodem,179.0
1800,Santa Fe,Castellanos,Estación Saguier,82021170,Cablemodem,11.0
1801,Santa Fe,Castellanos,Humberto Primo,82021220,Cablemodem,50.0
1802,Santa Fe,Castellanos,Josefina,82021230,Cablemodem,77.0
1803,Santa Fe,Castellanos,Lehmann,82021240,Cablemodem,342.0
1804,Santa Fe,Castellanos,Plaza Clucellas,82021270,Cablemodem,283.0
1805,Santa Fe,Castellanos,Plaza Saguier,82021280,Cablemodem,51.0
1806,Santa Fe,Castellanos,Presidente Roca,82021290,Cablemodem,137.0
1807,Santa Fe,Castellanos,Rafaela,82021310,Cablemodem,23017.0
1808,Santa Fe,Castellanos,San Antonio,82021330,Cablemodem,10.0
1809,Santa Fe,Castellanos,San Vicente,82021340,Cablemodem,1431.0
1810,Santa Fe,Castellanos,Santa Clara De Saguier,82021350,Cablemodem,107.0
1811,Santa Fe,Castellanos,Sunchales,82021360,Cablemodem,21.0
1812,Santa Fe,Castellanos,Villa San José,82021410,Cablemodem,53.0
1813,Santa Fe,Castellanos,Zenón Pereyra,82021430,Cablemodem,53.0
1814,Santa Fe,Constitución,Alcorta,82028010,Cablemodem,1338.0
1815,Santa Fe,Constitución,Bombal,82028040,Cablemodem,132.0
1816,Santa Fe,Constitución,Máximo Paz (Est. Paz),82028140,Cablemodem,52.0
1817,Santa Fe,Constitución,Pavón Arriba,82028160,Cablemodem,75.0
1818,Santa Fe,Constitución,Santa Teresa,82028190,Cablemodem,56.0
1819,Santa Fe,Constitución,Villa Constitución,82028230,Cablemodem,2185.0
1820,Santa Fe,Constitución,Peyrano,82028170,Cablemodem,793.0
1821,Santa Fe,Garay,Helvecia,82035020,Cablemodem,440.0
1822,Santa Fe,Garay,Santa Rosa De Calchines,82035050,Cablemodem,941.0
1823,Santa Fe,Garay,Los Zapallos,82035030,Cablemodem,67.0
1824,Santa Fe,General López,Carreras,82042060,Cablemodem,1.0
1825,Santa Fe,General López,Chapuy,82042070,Cablemodem,1.0
1826,Santa Fe,General López,Chovet,82042080,Cablemodem,1.0
1827,Santa Fe,General López,Elortondo,82042110,Cablemodem,1290.0
1828,Santa Fe,General López,Firmat,82042120,Cablemodem,1327.0
1829,Santa Fe,General López,María Teresa,82042180,Cablemodem,1042.0
1830,Santa Fe,General López,Miguel Torres,82042200,Cablemodem,1.0
1831,Santa Fe,General López,Rufino,82042220,Cablemodem,6.0
1832,Santa Fe,General López,Teodelina,82042280,Cablemodem,935.0
1833,Santa Fe,General López,Venado Tuerto,82042290,Cablemodem,23121.0
1834,Santa Fe,General López,Villa Cañás,82042300,Cablemodem,1195.0
1835,Santa Fe,General López,Wheelwright,82042310,Cablemodem,1433.0
1836,Santa Fe,General Obligado,El Rabón,82049050,Cablemodem,65.0
1837,Santa Fe,General Obligado,Florencia,82049060,Cablemodem,136.0
1838,Santa Fe,General Obligado,Las Toscas,82049130,Cablemodem,1045.0
1839,Santa Fe,General Obligado,Malabrigo,82049150,Cablemodem,924.0
1840,Santa Fe,General Obligado,Reconquista,82049180,Cablemodem,14072.0
1841,Santa Fe,General Obligado,San Antonio De Obligado,82049190,Cablemodem,132.0
1842,Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,Cablemodem,115.0
1843,Santa Fe,General Obligado,Villa Guillermina,82049220,Cablemodem,173.0
1844,Santa Fe,General Obligado,Villa Ocampo,82049230,Cablemodem,1807.0
1845,Santa Fe,Iriondo,Cañada De Gómez,82056030,Cablemodem,7780.0
1846,Santa Fe,Iriondo,Carrizales (Est. Clarke),82056040,Cablemodem,17.0
1847,Santa Fe,Iriondo,Correa,82056070,Cablemodem,991.0
1848,Santa Fe,Iriondo,Lucio V. López,82056090,Cablemodem,5.0
1849,Santa Fe,Iriondo,Pueblo Andino,82056110,Cablemodem,853.0
1850,Santa Fe,La Capital,Arroyo Leyes,82063030,Cablemodem,1115.0
1851,Santa Fe,La Capital,Recreo,82063140,Cablemodem,39.0
1852,Santa Fe,La Capital,San José Del Rincón,82063160,Cablemodem,2329.0
1854,Santa Fe,La Capital,Santo Tomé,82063180,Cablemodem,14.0
1855,Santa Fe,Las Colonias,Esperanza,82070050,Cablemodem,8029.0
1856,Santa Fe,Las Colonias,San Carlos Centro,82070230,Cablemodem,4022.0
1857,Santa Fe,Las Colonias,San Carlos Norte,82070240,Cablemodem,264.0
1858,Santa Fe,Las Colonias,San Carlos Sud,82070250,Cablemodem,676.0
1859,Santa Fe,Las Colonias,Santa Clara De Buena Vista,82070290,Cablemodem,758.0
1860,Santa Fe,Rosario,Acebal,82084010,Cablemodem,755.0
1861,Santa Fe,Rosario,Álvarez,82084030,Cablemodem,1393.0
1862,Santa Fe,Rosario,Alvear,82084040,Cablemodem,3258.0
1863,Santa Fe,Rosario,Arminda,82084060,Cablemodem,86.0
1864,Santa Fe,Rosario,Arroyo Seco,82084070,Cablemodem,4028.0
1865,Santa Fe,Rosario,Carmen Del Sauce,82084080,Cablemodem,3.0
1866,Santa Fe,Rosario,Funes,82084140,Cablemodem,6269.0
1867,Santa Fe,Rosario,Granadero Baigorria,82084160,Cablemodem,3207.0
1868,Santa Fe,Rosario,Ibarlucea,82084170,Cablemodem,785.0
1869,Santa Fe,Rosario,Piñero (Est. Erasto),82084220,Cablemodem,181.0
1870,Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),82084240,Cablemodem,118.0
1872,Santa Fe,Rosario,Soldini,82084280,Cablemodem,780.0
1873,Santa Fe,Rosario,Villa Amelia,82084290,Cablemodem,109.0
1874,Santa Fe,Rosario,Villa Gobernador Gálvez,82084310,Cablemodem,17.0
1875,Santa Fe,Rosario,Zavalla,82084320,Cablemodem,1.0
1876,Santa Fe,Rosario,Coronel Rodolfo S. Domínguez,82084100,Cablemodem,318.0
1877,Santa Fe,San Cristóbal,Arrufo,82091030,Cablemodem,166.0
1878,Santa Fe,San Cristóbal,Ceres,82091060,Cablemodem,1939.0
1879,Santa Fe,San Cristóbal,Hersilia,82091120,Cablemodem,210.0
1880,Santa Fe,San Cristóbal,La Rubia,82091150,Cablemodem,31.0
1881,Santa Fe,San Cristóbal,Moisés Ville,82091180,Cablemodem,352.0
1882,Santa Fe,San Cristóbal,San Cristóbal,82091220,Cablemodem,815.0
1883,Santa Fe,San Cristóbal,San Guillermo,82091230,Cablemodem,1478.0
1884,Santa Fe,San Javier,Romang,82098050,Cablemodem,801.0
1885,Santa Fe,San Javier,San Javier,82098060,Cablemodem,826.0
1886,Santa Fe,San Jerónimo,Arocena,82105010,Cablemodem,202.0
1887,Santa Fe,San Jerónimo,Irigoyen,82105150,Cablemodem,99.0
1888,Santa Fe,San Jerónimo,López (Est. San Martín De Tours),82105180,Cablemodem,332.0
1889,Santa Fe,San Jerónimo,Maciel,82105190,Cablemodem,782.0
1890,Santa Fe,San Jerónimo,San Fabián,82105230,Cablemodem,115.0
1891,Santa Fe,San Jerónimo,San Eugenio,82105220,Cablemodem,23.0
1892,Santa Fe,San Justo,Gobernador Crespo,82112050,Cablemodem,1110.0
1893,Santa Fe,San Justo,La Criolla (Est. Cañadita),82112060,Cablemodem,342.0
1894,Santa Fe,San Justo,Marcelino Escalada,82112080,Cablemodem,57.0
1895,Santa Fe,San Justo,San Justo,82112130,Cablemodem,3.0
1896,Santa Fe,San Justo,Vera Y Pintado (Est. Guaraníes),82112160,Cablemodem,47.0
1897,Santa Fe,San Lorenzo,Aldao,82119010,Cablemodem,524.0
1898,Santa Fe,San Lorenzo,Capitán Bermúdez,82119020,Cablemodem,1255.0
1899,Santa Fe,San Lorenzo,Carcarañá,82119030,Cablemodem,1.0
1900,Santa Fe,San Lorenzo,Fray Luis Beltrán,82119050,Cablemodem,24.0
1901,Santa Fe,San Lorenzo,Luis Palacios (Est. La Salada),82119070,Cablemodem,552.0
1902,Santa Fe,San Lorenzo,Ricardone,82119100,Cablemodem,1128.0
1903,Santa Fe,San Lorenzo,Roldán,82119110,Cablemodem,1961.0
1904,Santa Fe,San Lorenzo,San Jerónimo Sud,82119120,Cablemodem,1068.0
1905,Santa Fe,San Lorenzo,San Lorenzo,82119130,Cablemodem,5278.0
1906,Santa Fe,San Lorenzo,Villa Mugueta,82119160,Cablemodem,1.0
1907,Santa Fe,San Martín,Carlos Pellegrini,82126020,Cablemodem,997.0
1908,Santa Fe,San Martín,Casas,82126030,Cablemodem,11.0
1909,Santa Fe,San Martín,Colonia Belgrano,82126050,Cablemodem,86.0
1910,Santa Fe,San Martín,El Trébol,82126070,Cablemodem,1539.0
1911,Santa Fe,San Martín,Landeta,82126080,Cablemodem,217.0
1912,Santa Fe,San Martín,Las Bandurrias,82126090,Cablemodem,8.0
1913,Santa Fe,San Martín,Los Cardos,82126110,Cablemodem,236.0
1914,Santa Fe,San Martín,Piamonte,82126130,Cablemodem,1270.0
1915,Santa Fe,San Martín,San Jorge,82126140,Cablemodem,980.0
1916,Santa Fe,San Martín,San Martín De Las Escobas,82126150,Cablemodem,936.0
1917,Santa Fe,San Martín,Cañada Rosquín,82126010,Cablemodem,1518.0
1918,Santa Fe,Vera,Margarita,82133110,Cablemodem,740.0
1919,Santiago Del Estero,Aguirre,Villa General Mitre (Est. Pinto),86007040,Cablemodem,229.0
1920,Santiago Del Estero,Avellaneda,Colonia Dora,86028010,Cablemodem,10.0
1921,Santiago Del Estero,Avellaneda,Herrera,86028020,Cablemodem,3.0
1922,Santiago Del Estero,Avellaneda,Icaño,86028030,Cablemodem,3.0
1923,Santiago Del Estero,Avellaneda,Lugones,86028040,Cablemodem,2.0
1924,Santiago Del Estero,Avellaneda,Real Sayana,86028050,Cablemodem,2.0
1925,Santiago Del Estero,Belgrano,Bandera,86042010,Cablemodem,429.0
1926,Santiago Del Estero,Belgrano,Guardia Escolta,86042040,Cablemodem,4.0
1928,Santiago Del Estero,Choya,Frías,86063040,Cablemodem,1.0
1929,Santiago Del Estero,General Taboada,Añatuya,86077010,Cablemodem,740.0
1930,Santiago Del Estero,General Taboada,Los Juríes,86077050,Cablemodem,153.0
1931,Santiago Del Estero,General Taboada,Tomás Young,86077060,Cablemodem,43.0
1932,Santiago Del Estero,Mitre,Villa Unión,86112010,Cablemodem,3.0
1933,Santiago Del Estero,Moreno,Quimilí,86119100,Cablemodem,661.0
1934,Santiago Del Estero,Quebrachos,Sumampa,86140020,Cablemodem,147.0
1935,Santiago Del Estero,Rivadavia,Colonia Alpina,86154010,Cablemodem,50.0
1936,Santiago Del Estero,Rivadavia,Selva,86154030,Cablemodem,557.0
1937,Tierra Del Fuego,Río Grande,Río Grande,94007010,Cablemodem,23991.0
1938,Tierra Del Fuego,Ushuaia,Ushuaia,94014020,Cablemodem,24014.0
1939,Tucuman,Capital,San Miguel De Tucumán (Est. Tucumán),90084010,Cablemodem,19719.0
1940,Tucuman,Chicligasta,Concepción,90021050,Cablemodem,5.0
1941,Tucuman,Cruz Alta,Banda Del Río Salí,90014020,Cablemodem,4.0
1942,Tucuman,Lules,El Manantial,90063020,Cablemodem,3.0
1943,Tucuman,Lules,Lules,90063050,Cablemodem,1.0
1944,Tucuman,Tafí Viejo,Tafí Viejo,90105080,Cablemodem,583.0
1945,Tucuman,Yerba Buena,Yerba Buena - Marcos Paz,90119030,Cablemodem,46.0
1946,Buenos Aires,9 De Julio,9 De Julio,6588100,Dial_Up,80.0
1947,Buenos Aires,Adolfo Alsina,Carhué,6007010,Dial_Up,1.0
1948,Buenos Aires,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),6014010,Dial_Up,2.0
1949,Buenos Aires,Alberti,Alberti (Est. Andrés Vaccarezza),6021010,Dial_Up,6.0
1950,Buenos Aires,Almirante Brown,Adrogué,6028010,Dial_Up,53.0
1951,Buenos Aires,Almirante Brown,Burzaco,6028010,Dial_Up,35.0
1952,Buenos Aires,Almirante Brown,Claypole,6028010,Dial_Up,3.0
1953,Buenos Aires,Almirante Brown,Glew,6028010,Dial_Up,10.0
1954,Buenos Aires,Almirante Brown,Jose Mármol,6028010,Dial_Up,1.0
1955,Buenos Aires,Almirante Brown,Longchamps,6028010,Dial_Up,20.0
1956,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,Dial_Up,3.0
1957,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,Dial_Up,4.0
1958,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,Dial_Up,14.0
1959,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,Dial_Up,4.0
1960,Buenos Aires,Almirante Brown,San Jose,6028010,Dial_Up,1.0
1961,Buenos Aires,Arrecifes,Arrecifes,6077010,Dial_Up,12.0
1962,Buenos Aires,Avellaneda,Avellaneda,6035010,Dial_Up,46.0
1963,Buenos Aires,Avellaneda,Pineyro,6035010,Dial_Up,1.0
1964,Buenos Aires,Avellaneda,Sarandí,6035010,Dial_Up,60.0
1965,Buenos Aires,Avellaneda,Villa Domínico,6035010,Dial_Up,2.0
1966,Buenos Aires,Avellaneda,Wilde,6035010,Dial_Up,62.0
1967,Buenos Aires,Ayacucho,Ayacucho,6042010,Dial_Up,2.0
1968,Buenos Aires,Azul,Azul,6049020,Dial_Up,48.0
1969,Buenos Aires,Azul,Cacharí,6049030,Dial_Up,2.0
1970,Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,Dial_Up,388.0
1971,Buenos Aires,Bahía Blanca,Cabildo,6056020,Dial_Up,4.0
1972,Buenos Aires,Bahía Blanca,General Daniel Cerri (Est. General Cerri),6056030,Dial_Up,1.0
1973,Buenos Aires,Balcarce,Balcarce,6063010,Dial_Up,36.0
1974,Buenos Aires,Benito Juárez,Barker,6084010,Dial_Up,1.0
1975,Buenos Aires,Benito Juárez,Benito Juárez (Est. Juárez),6084020,Dial_Up,20.0
1976,Buenos Aires,Berazategui,Berazategui,6091010,Dial_Up,38.0
1977,Buenos Aires,Berazategui,Guillermo E. Hudson,6091010,Dial_Up,2.0
1978,Buenos Aires,Berazategui,Juan María Gutierrez,6091010,Dial_Up,2.0
1979,Buenos Aires,Berazategui,Pereyra,6091010,Dial_Up,1.0
1980,Buenos Aires,Berazategui,Ranelagh,6091010,Dial_Up,13.0
1981,Buenos Aires,Berisso,Berisso,6098010,Dial_Up,21.0
1982,Buenos Aires,Bolívar,San Carlos De Bolívar (Est. Bolívar),6105060,Dial_Up,2.0
1983,Buenos Aires,Bolívar,Urdampilleta,6105070,Dial_Up,5.0
1984,Buenos Aires,Bragado,Bragado,6112010,Dial_Up,10.0
1985,Buenos Aires,Brandsen,Coronel Brandsen,6119050,Dial_Up,1.0
1986,Buenos Aires,Campana,Campana,6126030,Dial_Up,1.0
1987,Buenos Aires,Cañuelas,Alejandro Petión,6134010,Dial_Up,7.0
1988,Buenos Aires,Cañuelas,Cañuelas,6134030,Dial_Up,30.0
1989,Buenos Aires,Cañuelas,Vicente Casares,6134080,Dial_Up,2.0
1990,Buenos Aires,Carlos Casares,Carlos Casares,6147030,Dial_Up,7.0
1991,Buenos Aires,Carlos Casares,Bellocq,6147010,Dial_Up,1.0
1992,Buenos Aires,Carlos Tejedor,Carlos Tejedor,6154010,Dial_Up,1.0
1993,Buenos Aires,Carmen De Areco,Carmen De Areco,6161010,Dial_Up,5.0
1994,Buenos Aires,Chacabuco,Chacabuco,6210020,Dial_Up,15.0
1995,Buenos Aires,Chascomús,Chascomús,6217010,Dial_Up,79.0
1996,Buenos Aires,Chivilcoy,Chivilcoy,6224010,Dial_Up,117.0
1997,Buenos Aires,Coronel De Marina L. Rosales,Punta Alta (Est Almirante Solier),6182030,Dial_Up,47.0
1998,Buenos Aires,Coronel Dorrego,Coronel Dorrego,6189030,Dial_Up,3.0
1999,Buenos Aires,Coronel Pringles,Coronel Pringles (Est. Pringles),6196010,Dial_Up,3.0
2000,Buenos Aires,Coronel Pringles,Indio Rico,6196040,Dial_Up,1.0
2001,Buenos Aires,Coronel Suárez,Coronel Suárez,6203020,Dial_Up,84.0
2002,Buenos Aires,Coronel Suárez,Huanguelén,6203050,Dial_Up,1.0
2003,Buenos Aires,Dolores,Dolores,6238010,Dial_Up,1.0
2004,Buenos Aires,Ensenada,Ensenada,6245010,Dial_Up,16.0
2005,Buenos Aires,Escobar,Belen De Escobar,6252010,Dial_Up,21.0
2006,Buenos Aires,Escobar,Garín,6252010,Dial_Up,3.0
2007,Buenos Aires,Escobar,Ingeniero Maschwitz,6252010,Dial_Up,3.0
2008,Buenos Aires,Escobar,Matheu,6252010,Dial_Up,2.0
2009,Buenos Aires,Esteban Echeverría,9 De Abril,6260010,Dial_Up,6.0
2010,Buenos Aires,Esteban Echeverría,Luis Guillón,6260010,Dial_Up,2.0
2011,Buenos Aires,Esteban Echeverría,Monte Grande,6260010,Dial_Up,57.0
2012,Buenos Aires,Exaltación De La Cruz,Capilla Del Señor (Est. Capilla),6266020,Dial_Up,5.0
2013,Buenos Aires,Exaltación De La Cruz,Los Cardales,6266040,Dial_Up,2.0
2014,Buenos Aires,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,Dial_Up,2.0
2015,Buenos Aires,Ezeiza,Canning,6270010,Dial_Up,1.0
2016,Buenos Aires,Ezeiza,Carlos Spegazzini,6270010,Dial_Up,2.0
2017,Buenos Aires,Ezeiza,José Maria Ezeiza,6270010,Dial_Up,13.0
2018,Buenos Aires,Ezeiza,La Unión,6270010,Dial_Up,1.0
2019,Buenos Aires,Ezeiza,Tristán Suarez,6270010,Dial_Up,5.0
2020,Buenos Aires,Florencio Varela,Bosques,6274010,Dial_Up,3.0
2021,Buenos Aires,Florencio Varela,Estanislao Severo Zeballos,6274010,Dial_Up,4.0
2022,Buenos Aires,Florencio Varela,Florencio Varela,6274010,Dial_Up,28.0
2023,Buenos Aires,Florencio Varela,Gobernador Julio A. Costa,6274010,Dial_Up,5.0
2024,Buenos Aires,Florencio Varela,Villa Santa Rosa,6274010,Dial_Up,1.0
2025,Buenos Aires,General Alvarado,Comandante Nicanor Otamendi,6280010,Dial_Up,3.0
2026,Buenos Aires,General Alvarado,Mar Del Sur,6280020,Dial_Up,1.0
2027,Buenos Aires,General Alvarado,Miramar,6280040,Dial_Up,71.0
2028,Buenos Aires,General Arenales,Arribeños,6294010,Dial_Up,1.0
2029,Buenos Aires,General Arenales,General Arenales,6294050,Dial_Up,1.0
2030,Buenos Aires,General Belgrano,General Belgrano,6301010,Dial_Up,5.0
2031,Buenos Aires,General Guido,General Guido,6308010,Dial_Up,1.0
2032,Buenos Aires,General Juan Madariaga,General Juan Madariaga,6315010,Dial_Up,8.0
2033,Buenos Aires,General La Madrid,General La Madrid,6322010,Dial_Up,70.0
2034,Buenos Aires,General Las Heras,General Las Heras (Est. Las Heras),6329020,Dial_Up,3.0
2035,Buenos Aires,General Las Heras,Villars,6329060,Dial_Up,1.0
2036,Buenos Aires,General Paz,Ranchos,6343030,Dial_Up,10.0
2037,Buenos Aires,General Pinto,General Pinto,6351020,Dial_Up,3.0
2038,Buenos Aires,General Pueyrredón,Mar Del Plata,6357110,Dial_Up,512.0
2039,Buenos Aires,General Rodríguez,General Rodríguez,6364030,Dial_Up,20.0
2040,Buenos Aires,General San Martín,Barrio Parque General San Martin,6371010,Dial_Up,3.0
2041,Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,6371010,Dial_Up,5.0
2042,Buenos Aires,General San Martín,Villa Ballester,6371010,Dial_Up,1.0
2043,Buenos Aires,General San Martín,Villa Lynch,6371010,Dial_Up,2.0
2044,Buenos Aires,General Viamonte,Los Toldos,6385030,Dial_Up,1.0
2045,Buenos Aires,Guaminí,Casbas,6399020,Dial_Up,1.0
2046,Buenos Aires,Hipólito Yrigoyen,Henderson,6406010,Dial_Up,1.0
2047,Buenos Aires,Hurlingham,Hurlingham,6408010,Dial_Up,56.0
2048,Buenos Aires,Hurlingham,Villa Santos Tesei,6408010,Dial_Up,27.0
2049,Buenos Aires,Ituzaingó,Ituzaingó Centro,6410010,Dial_Up,114.0
2050,Buenos Aires,Ituzaingó,Villa Gobernador Udaondo,6410010,Dial_Up,9.0
2051,Buenos Aires,José C. Paz,José C Paz,6412010,Dial_Up,82.0
2052,Buenos Aires,Junín,Junín,6413050,Dial_Up,84.0
2053,Buenos Aires,La Costa,Las Toninas,6420010,Dial_Up,1.0
2054,Buenos Aires,La Costa,Mar De Ajó - San Bernardo,6420020,Dial_Up,28.0
2055,Buenos Aires,La Costa,San Clemente Del Tuyú,6420030,Dial_Up,3.0
2056,Buenos Aires,La Costa,Santa Teresita - Mar Del Tuyú,6420040,Dial_Up,13.0
2057,Buenos Aires,La Matanza,20 De Junio,6427010,Dial_Up,2.0
2058,Buenos Aires,La Matanza,Ciudad Evita,6427010,Dial_Up,26.0
2059,Buenos Aires,La Matanza,Gonzalez Catán,6427010,Dial_Up,25.0
2060,Buenos Aires,La Matanza,Gregorio De Laferrere,6427010,Dial_Up,14.0
2061,Buenos Aires,La Matanza,Isidro Casanova,6427010,Dial_Up,30.0
2062,Buenos Aires,La Matanza,La Tablada,6427010,Dial_Up,2.0
2063,Buenos Aires,La Matanza,Lomas Del Mirador,6427010,Dial_Up,8.0
2064,Buenos Aires,La Matanza,Rafael Castillo,6427010,Dial_Up,10.0
2065,Buenos Aires,La Matanza,Ramos Mejía,6427010,Dial_Up,79.0
2066,Buenos Aires,La Matanza,San Justo,6427010,Dial_Up,98.0
2067,Buenos Aires,La Matanza,Tapiales,6427010,Dial_Up,25.0
2068,Buenos Aires,La Matanza,Villa Eduardo Madero,6427010,Dial_Up,48.0
2069,Buenos Aires,La Matanza,Villa Luzuriaga,6427010,Dial_Up,1.0
2070,Buenos Aires,La Plata,La Plata,6441030,Dial_Up,517.0
2071,Buenos Aires,Lanús,Gerli,6434010,Dial_Up,14.0
2072,Buenos Aires,Lanús,Lanús Este,6434010,Dial_Up,78.0
2073,Buenos Aires,Lanús,Lanús Oeste,6434010,Dial_Up,1.0
2074,Buenos Aires,Lanús,Monte Chingolo,6434010,Dial_Up,43.0
2075,Buenos Aires,Lanús,Remedios Escalada De San Martin,6434010,Dial_Up,19.0
2076,Buenos Aires,Lanús,Valentín Alsina,6434010,Dial_Up,75.0
2077,Buenos Aires,Leandro N. Alem,Vedia,6462060,Dial_Up,1.0
2078,Buenos Aires,Lincoln,El Triunfo,6469060,Dial_Up,1.0
2079,Buenos Aires,Lincoln,Lincoln,6469080,Dial_Up,38.0
2080,Buenos Aires,Lincoln,Roberts,6469100,Dial_Up,1.0
2081,Buenos Aires,Lobería,Lobería,6476030,Dial_Up,5.0
2082,Buenos Aires,Lobos,Antonio Carboni,6483010,Dial_Up,1.0
2083,Buenos Aires,Lobos,Lobos,6483040,Dial_Up,10.0
2084,Buenos Aires,Lomas De Zamora,Banfield,6490010,Dial_Up,77.0
2085,Buenos Aires,Lomas De Zamora,Llavallol,6490010,Dial_Up,32.0
2086,Buenos Aires,Lomas De Zamora,Lomas De Zamora,6490010,Dial_Up,109.0
2087,Buenos Aires,Lomas De Zamora,Temperley,6490010,Dial_Up,19.0
2088,Buenos Aires,Lomas De Zamora,Turdera,6490010,Dial_Up,20.0
2089,Buenos Aires,Luján,Luján,6497060,Dial_Up,36.0
