,Año,Trimestre,Provincia,Tipo_Acceso,Accesos,Fecha
397,2020,1,Misiones,Banda_Ancha_Fija,133.552,2020-01-01
398,2020,1,Neuquén,Banda_Ancha_Fija,121.354,2020-01-01
399,2020,1,Río Negro,Banda_Ancha_Fija,125.699,2020-01-01
400,2020,1,Salta,Banda_Ancha_Fija,170.379,2020-01-01
401,2020,1,San Juan,Banda_Ancha_Fija,63.975,2020-01-01
402,2020,1,San Luis,Banda_Ancha_Fija,110.404,2020-01-01
403,2020,1,Santa Cruz,Banda_Ancha_Fija,38.625,2020-01-01
405,2020,1,Santiago Del Estero,Banda_Ancha_Fija,102.754,2020-01-01
406,2020,1,Tierra Del Fuego,Banda_Ancha_Fija,38.505,2020-01-01
407,2020,1,Tucumán,Banda_Ancha_Fija,200.045,2020-01-01
408,2019,4,Buenos Aires,Banda_Ancha_Fija,0.0,2019-10-01
409,2019,4,Capital Federal,Banda_Ancha_Fija,0.0,2019-10-01
410,2019,4,Catamarca,Banda_Ancha_Fija,38.31,2019-10-01
411,2019,4,Chaco,Banda_Ancha_Fija,117.9,2019-10-01
412,2019,4,Chubut,Banda_Ancha_Fija,95.292,2019-10-01
414,2019,4,Corrientes,Banda_Ancha_Fija,113.831,2019-10-01
415,2019,4,Entre Ríos,Banda_Ancha_Fija,239.017,2019-10-01
416,2019,4,Formosa,Banda_Ancha_Fija,46.711,2019-10-01
417,2019,4,Jujuy,Banda_Ancha_Fija,88.881,2019-10-01
418,2019,4,La Pampa,Banda_Ancha_Fija,90.28,2019-10-01
419,2019,4,La Rioja,Banda_Ancha_Fija,48.999,2019-10-01
420,2019,4,Mendoza,Banda_Ancha_Fija,185.157,2019-10-01
421,2019,4,Misiones,Banda_Ancha_Fija,135.813,2019-10-01
422,2019,4,Neuquén,Banda_Ancha_Fija,116.069,2019-10-01
423,2019,4,Río Negro,Banda_Ancha_Fija,126.636,2019-10-01
424,2019,4,Salta,Banda_Ancha_Fija,172.443,2019-10-01
425,2019,4,San Juan,Banda_Ancha_Fija,64.715,2019-10-01
426,2019,4,San Luis,Banda_Ancha_Fija,108.053,2019-10-01
427,2019,4,Santa Cruz,Banda_Ancha_Fija,39.17,2019-10-01
429,2019,4,Santiago Del Estero,Banda_Ancha_Fija,103.587,2019-10-01
430,2019,4,Tierra Del Fuego,Banda_Ancha_Fija,40.101,2019-10-01
431,2019,4,Tucumán,Banda_Ancha_Fija,198.621,2019-10-01
432,2019,3,Buenos Aires,Banda_Ancha_Fija,0.0,2019-07-01
433,2019,3,Capital Federal,Banda_Ancha_Fija,0.0,2019-07-01
434,2019,3,Catamarca,Banda_Ancha_Fija,32.391,2019-07-01
435,2019,3,Chaco,Banda_Ancha_Fija,114.438,2019-07-01
436,2019,3,Chubut,Banda_Ancha_Fija,87.481,2019-07-01
438,2019,3,Corrientes,Banda_Ancha_Fija,112.749,2019-07-01
439,2019,3,Entre Ríos,Banda_Ancha_Fija,238.057,2019-07-01
440,2019,3,Formosa,Banda_Ancha_Fija,46.066,2019-07-01
441,2019,3,Jujuy,Banda_Ancha_Fija,86.575,2019-07-01
442,2019,3,La Pampa,Banda_Ancha_Fija,90.559,2019-07-01
443,2019,3,La Rioja,Banda_Ancha_Fija,49.659,2019-07-01
444,2019,3,Mendoza,Banda_Ancha_Fija,223.015,2019-07-01
445,2019,3,Misiones,Banda_Ancha_Fija,133.883,2019-07-01
446,2019,3,Neuquén,Banda_Ancha_Fija,123.435,2019-07-01
447,2019,3,Río Negro,Banda_Ancha_Fija,143.391,2019-07-01
448,2019,3,Salta,Banda_Ancha_Fija,151.834,2019-07-01
449,2019,3,San Juan,Banda_Ancha_Fija,72.535,2019-07-01
450,2019,3,San Luis,Banda_Ancha_Fija,122.409,2019-07-01
451,2019,3,Santa Cruz,Banda_Ancha_Fija,37.642,2019-07-01
452,2019,3,Santa Fe,Banda_Ancha_Fija,760.706,2019-07-01
453,2019,3,Santiago Del Estero,Banda_Ancha_Fija,133.13,2019-07-01
454,2019,3,Tierra Del Fuego,Banda_Ancha_Fija,48.043,2019-07-01
455,2019,3,Tucumán,Banda_Ancha_Fija,164.099,2019-07-01
456,2019,2,Buenos Aires,Banda_Ancha_Fija,0.0,2019-04-01
457,2019,2,Capital Federal,Banda_Ancha_Fija,0.0,2019-04-01
458,2019,2,Catamarca,Banda_Ancha_Fija,33.626,2019-04-01
459,2019,2,Chaco,Banda_Ancha_Fija,108.721,2019-04-01
460,2019,2,Chubut,Banda_Ancha_Fija,86.038,2019-04-01
462,2019,2,Corrientes,Banda_Ancha_Fija,111.539,2019-04-01
463,2019,2,Entre Ríos,Banda_Ancha_Fija,235.78,2019-04-01
464,2019,2,Formosa,Banda_Ancha_Fija,46.438,2019-04-01
465,2019,2,Jujuy,Banda_Ancha_Fija,86.706,2019-04-01
466,2019,2,La Pampa,Banda_Ancha_Fija,89.937,2019-04-01
467,2019,2,La Rioja,Banda_Ancha_Fija,50.283,2019-04-01
468,2019,2,Mendoza,Banda_Ancha_Fija,222.535,2019-04-01
469,2019,2,Misiones,Banda_Ancha_Fija,132.878,2019-04-01
470,2019,2,Neuquén,Banda_Ancha_Fija,120.954,2019-04-01
471,2019,2,Río Negro,Banda_Ancha_Fija,137.632,2019-04-01
472,2019,2,Salta,Banda_Ancha_Fija,142.567,2019-04-01
473,2019,2,San Juan,Banda_Ancha_Fija,69.461,2019-04-01
474,2019,2,San Luis,Banda_Ancha_Fija,117.094,2019-04-01
475,2019,2,Santa Cruz,Banda_Ancha_Fija,30.225,2019-04-01
476,2019,2,Santa Fe,Banda_Ancha_Fija,743.258,2019-04-01
477,2019,2,Santiago Del Estero,Banda_Ancha_Fija,126.752,2019-04-01
478,2019,2,Tierra Del Fuego,Banda_Ancha_Fija,46.91,2019-04-01
479,2019,2,Tucumán,Banda_Ancha_Fija,166.299,2019-04-01
480,2019,1,Buenos Aires,Banda_Ancha_Fija,0.0,2019-01-01
481,2019,1,Capital Federal,Banda_Ancha_Fija,0.0,2019-01-01
482,2019,1,Catamarca,Banda_Ancha_Fija,33.613,2019-01-01
483,2019,1,Chaco,Banda_Ancha_Fija,103.664,2019-01-01
484,2019,1,Chubut,Banda_Ancha_Fija,78.26,2019-01-01
485,2019,1,Córdoba,Banda_Ancha_Fija,744.01,2019-01-01
486,2019,1,Corrientes,Banda_Ancha_Fija,102.477,2019-01-01
487,2019,1,Entre Ríos,Banda_Ancha_Fija,232.403,2019-01-01
488,2019,1,Formosa,Banda_Ancha_Fija,45.211,2019-01-01
489,2019,1,Jujuy,Banda_Ancha_Fija,90.146,2019-01-01
490,2019,1,La Pampa,Banda_Ancha_Fija,88.892,2019-01-01
491,2019,1,La Rioja,Banda_Ancha_Fija,51.638,2019-01-01
492,2019,1,Mendoza,Banda_Ancha_Fija,204.976,2019-01-01
493,2019,1,Misiones,Banda_Ancha_Fija,122.72,2019-01-01
494,2019,1,Neuquén,Banda_Ancha_Fija,112.321,2019-01-01
495,2019,1,Río Negro,Banda_Ancha_Fija,120.173,2019-01-01
496,2019,1,Salta,Banda_Ancha_Fija,136.019,2019-01-01
497,2019,1,San Juan,Banda_Ancha_Fija,61.881,2019-01-01
498,2019,1,San Luis,Banda_Ancha_Fija,96.044,2019-01-01
499,2019,1,Santa Cruz,Banda_Ancha_Fija,24.58,2019-01-01
500,2019,1,Santa Fe,Banda_Ancha_Fija,736.851,2019-01-01
501,2019,1,Santiago Del Estero,Banda_Ancha_Fija,89.851,2019-01-01
502,2019,1,Tierra Del Fuego,Banda_Ancha_Fija,45.903,2019-01-01
503,2019,1,Tucumán,Banda_Ancha_Fija,171.97,2019-01-01
504,2018,4,Buenos Aires,Banda_Ancha_Fija,0.0,2018-10-01
505,2018,4,Capital Federal,Banda_Ancha_Fija,0.0,2018-10-01
506,2018,4,Catamarca,Banda_Ancha_Fija,33.574,2018-10-01
507,2018,4,Chaco,Banda_Ancha_Fija,103.257,2018-10-01
508,2018,4,Chubut,Banda_Ancha_Fija,77.204,2018-10-01
509,2018,4,Córdoba,Banda_Ancha_Fija,737.234,2018-10-01
510,2018,4,Corrientes,Banda_Ancha_Fija,100.591,2018-10-01
511,2018,4,Entre Ríos,Banda_Ancha_Fija,222.003,2018-10-01
512,2018,4,Formosa,Banda_Ancha_Fija,45.204,2018-10-01
513,2018,4,Jujuy,Banda_Ancha_Fija,90.132,2018-10-01
514,2018,4,La Pampa,Banda_Ancha_Fija,85.368,2018-10-01
515,2018,4,La Rioja,Banda_Ancha_Fija,51.633,2018-10-01
516,2018,4,Mendoza,Banda_Ancha_Fija,204.982,2018-10-01
517,2018,4,Misiones,Banda_Ancha_Fija,116.273,2018-10-01
518,2018,4,Neuquén,Banda_Ancha_Fija,112.309,2018-10-01
519,2018,4,Río Negro,Banda_Ancha_Fija,115.922,2018-10-01
520,2018,4,Salta,Banda_Ancha_Fija,134.577,2018-10-01
521,2018,4,San Juan,Banda_Ancha_Fija,61.834,2018-10-01
522,2018,4,San Luis,Banda_Ancha_Fija,96.04,2018-10-01
523,2018,4,Santa Cruz,Banda_Ancha_Fija,24.443,2018-10-01
524,2018,4,Santa Fe,Banda_Ancha_Fija,720.161,2018-10-01
525,2018,4,Santiago Del Estero,Banda_Ancha_Fija,89.333,2018-10-01
526,2018,4,Tierra Del Fuego,Banda_Ancha_Fija,45.716,2018-10-01
527,2018,4,Tucumán,Banda_Ancha_Fija,171.972,2018-10-01
528,2018,3,Buenos Aires,Banda_Ancha_Fija,0.0,2018-07-01
529,2018,3,Capital Federal,Banda_Ancha_Fija,0.0,2018-07-01
530,2018,3,Catamarca,Banda_Ancha_Fija,34.215,2018-07-01
531,2018,3,Chaco,Banda_Ancha_Fija,102.021,2018-07-01
532,2018,3,Chubut,Banda_Ancha_Fija,101.31,2018-07-01
533,2018,3,Córdoba,Banda_Ancha_Fija,725.764,2018-07-01
534,2018,3,Corrientes,Banda_Ancha_Fija,99.445,2018-07-01
535,2018,3,Entre Ríos,Banda_Ancha_Fija,204.56,2018-07-01
536,2018,3,Formosa,Banda_Ancha_Fija,44.865,2018-07-01
537,2018,3,Jujuy,Banda_Ancha_Fija,44.934,2018-07-01
538,2018,3,La Pampa,Banda_Ancha_Fija,83.18,2018-07-01
539,2018,3,La Rioja,Banda_Ancha_Fija,51.855,2018-07-01
540,2018,3,Mendoza,Banda_Ancha_Fija,205.545,2018-07-01
541,2018,3,Misiones,Banda_Ancha_Fija,108.042,2018-07-01
542,2018,3,Neuquén,Banda_Ancha_Fija,114.713,2018-07-01
543,2018,3,Río Negro,Banda_Ancha_Fija,112.433,2018-07-01
544,2018,3,Salta,Banda_Ancha_Fija,132.882,2018-07-01
545,2018,3,San Juan,Banda_Ancha_Fija,63.823,2018-07-01
546,2018,3,San Luis,Banda_Ancha_Fija,74.121,2018-07-01
547,2018,3,Santa Cruz,Banda_Ancha_Fija,33.565,2018-07-01
548,2018,3,Santa Fe,Banda_Ancha_Fija,694.883,2018-07-01
549,2018,3,Santiago Del Estero,Banda_Ancha_Fija,86.358,2018-07-01
550,2018,3,Tierra Del Fuego,Banda_Ancha_Fija,45.056,2018-07-01
551,2018,3,Tucumán,Banda_Ancha_Fija,171.135,2018-07-01
552,2018,2,Buenos Aires,Banda_Ancha_Fija,0.0,2018-04-01
553,2018,2,Capital Federal,Banda_Ancha_Fija,0.0,2018-04-01
554,2018,2,Catamarca,Banda_Ancha_Fija,34.078,2018-04-01
555,2018,2,Chaco,Banda_Ancha_Fija,98.509,2018-04-01
556,2018,2,Chubut,Banda_Ancha_Fija,98.137,2018-04-01
557,2018,2,Córdoba,Banda_Ancha_Fija,712.979,2018-04-01
558,2018,2,Corrientes,Banda_Ancha_Fija,97.946,2018-04-01
559,2018,2,Entre Ríos,Banda_Ancha_Fija,199.937,2018-04-01
560,2018,2,Formosa,Banda_Ancha_Fija,44.554,2018-04-01
561,2018,2,Jujuy,Banda_Ancha_Fija,45.132,2018-04-01
562,2018,2,La Pampa,Banda_Ancha_Fija,82.177,2018-04-01
563,2018,2,La Rioja,Banda_Ancha_Fija,51.931,2018-04-01
564,2018,2,Mendoza,Banda_Ancha_Fija,199.468,2018-04-01
565,2018,2,Misiones,Banda_Ancha_Fija,106.147,2018-04-01
566,2018,2,Neuquén,Banda_Ancha_Fija,113.842,2018-04-01
567,2018,2,Río Negro,Banda_Ancha_Fija,111.176,2018-04-01
568,2018,2,Salta,Banda_Ancha_Fija,134.166,2018-04-01
569,2018,2,San Juan,Banda_Ancha_Fija,63.443,2018-04-01
570,2018,2,San Luis,Banda_Ancha_Fija,21.168,2018-04-01
571,2018,2,Santa Cruz,Banda_Ancha_Fija,33.97,2018-04-01
572,2018,2,Santa Fe,Banda_Ancha_Fija,684.243,2018-04-01
573,2018,2,Santiago Del Estero,Banda_Ancha_Fija,83.773,2018-04-01
574,2018,2,Tierra Del Fuego,Banda_Ancha_Fija,44.199,2018-04-01
575,2018,2,Tucumán,Banda_Ancha_Fija,169.926,2018-04-01
576,2018,1,Buenos Aires,Banda_Ancha_Fija,0.0,2018-01-01
577,2018,1,Capital Federal,Banda_Ancha_Fija,0.0,2018-01-01
578,2018,1,Catamarca,Banda_Ancha_Fija,33.934,2018-01-01
579,2018,1,Chaco,Banda_Ancha_Fija,96.925,2018-01-01
580,2018,1,Chubut,Banda_Ancha_Fija,95.532,2018-01-01
581,2018,1,Córdoba,Banda_Ancha_Fija,713.825,2018-01-01
582,2018,1,Corrientes,Banda_Ancha_Fija,94.406,2018-01-01
583,2018,1,Entre Ríos,Banda_Ancha_Fija,197.346,2018-01-01
584,2018,1,Formosa,Banda_Ancha_Fija,32.328,2018-01-01
585,2018,1,Jujuy,Banda_Ancha_Fija,44.405,2018-01-01
586,2018,1,La Pampa,Banda_Ancha_Fija,82.668,2018-01-01
587,2018,1,La Rioja,Banda_Ancha_Fija,52.228,2018-01-01
588,2018,1,Mendoza,Banda_Ancha_Fija,199.463,2018-01-01
589,2018,1,Misiones,Banda_Ancha_Fija,103.58,2018-01-01
590,2018,1,Neuquén,Banda_Ancha_Fija,115.897,2018-01-01
591,2018,1,Río Negro,Banda_Ancha_Fija,110.057,2018-01-01
592,2018,1,Salta,Banda_Ancha_Fija,133.182,2018-01-01
593,2018,1,San Juan,Banda_Ancha_Fija,62.61,2018-01-01
594,2018,1,San Luis,Banda_Ancha_Fija,21.096,2018-01-01
595,2018,1,Santa Cruz,Banda_Ancha_Fija,33.97,2018-01-01
596,2018,1,Santa Fe,Banda_Ancha_Fija,679.717,2018-01-01
597,2018,1,Santiago Del Estero,Banda_Ancha_Fija,82.916,2018-01-01
598,2018,1,Tierra Del Fuego,Banda_Ancha_Fija,31.106,2018-01-01
599,2018,1,Tucumán,Banda_Ancha_Fija,168.026,2018-01-01
600,2017,4,Buenos Aires,Banda_Ancha_Fija,0.0,2017-10-01
601,2017,4,Capital Federal,Banda_Ancha_Fija,0.0,2017-10-01
602,2017,4,Catamarca,Banda_Ancha_Fija,29.548,2017-10-01
603,2017,4,Chaco,Banda_Ancha_Fija,96.603,2017-10-01
604,2017,4,Chubut,Banda_Ancha_Fija,91.012,2017-10-01
605,2017,4,Córdoba,Banda_Ancha_Fija,709.874,2017-10-01
606,2017,4,Corrientes,Banda_Ancha_Fija,93.76,2017-10-01
607,2017,4,Entre Ríos,Banda_Ancha_Fija,193.654,2017-10-01
608,2017,4,Formosa,Banda_Ancha_Fija,32.056,2017-10-01
609,2017,4,Jujuy,Banda_Ancha_Fija,43.551,2017-10-01
610,2017,4,La Pampa,Banda_Ancha_Fija,81.675,2017-10-01
611,2017,4,La Rioja,Banda_Ancha_Fija,52.177,2017-10-01
612,2017,4,Mendoza,Banda_Ancha_Fija,178.661,2017-10-01
613,2017,4,Misiones,Banda_Ancha_Fija,103.895,2017-10-01
614,2017,4,Neuquén,Banda_Ancha_Fija,114.965,2017-10-01
615,2017,4,Río Negro,Banda_Ancha_Fija,108.702,2017-10-01
616,2017,4,Salta,Banda_Ancha_Fija,132.811,2017-10-01
617,2017,4,San Juan,Banda_Ancha_Fija,57.965,2017-10-01
618,2017,4,San Luis,Banda_Ancha_Fija,14.604,2017-10-01
619,2017,4,Santa Cruz,Banda_Ancha_Fija,29.018,2017-10-01
620,2017,4,Santa Fe,Banda_Ancha_Fija,672.137,2017-10-01
621,2017,4,Santiago Del Estero,Banda_Ancha_Fija,68.842,2017-10-01
622,2017,4,Tierra Del Fuego,Banda_Ancha_Fija,28.346,2017-10-01
623,2017,4,Tucumán,Banda_Ancha_Fija,162.298,2017-10-01
624,2017,3,Buenos Aires,Banda_Ancha_Fija,0.0,2017-07-01
625,2017,3,Capital Federal,Banda_Ancha_Fija,0.0,2017-07-01
626,2017,3,Catamarca,Banda_Ancha_Fija,33.467,2017-07-01
627,2017,3,Chaco,Banda_Ancha_Fija,93.747,2017-07-01
628,2017,3,Chubut,Banda_Ancha_Fija,81.067,2017-07-01
629,2017,3,Córdoba,Banda_Ancha_Fija,696.536,2017-07-01
630,2017,3,Corrientes,Banda_Ancha_Fija,92.536,2017-07-01
631,2017,3,Entre Ríos,Banda_Ancha_Fija,185.414,2017-07-01
632,2017,3,Formosa,Banda_Ancha_Fija,32.105,2017-07-01
633,2017,3,Jujuy,Banda_Ancha_Fija,43.241,2017-07-01
634,2017,3,La Pampa,Banda_Ancha_Fija,79.28,2017-07-01
635,2017,3,La Rioja,Banda_Ancha_Fija,51.896,2017-07-01
636,2017,3,Mendoza,Banda_Ancha_Fija,190.958,2017-07-01
637,2017,3,Misiones,Banda_Ancha_Fija,100.476,2017-07-01
638,2017,3,Neuquén,Banda_Ancha_Fija,113.755,2017-07-01
639,2017,3,Río Negro,Banda_Ancha_Fija,106.393,2017-07-01
640,2017,3,Salta,Banda_Ancha_Fija,132.517,2017-07-01
641,2017,3,San Juan,Banda_Ancha_Fija,61.789,2017-07-01
642,2017,3,San Luis,Banda_Ancha_Fija,21.408,2017-07-01
643,2017,3,Santa Cruz,Banda_Ancha_Fija,33.222,2017-07-01
644,2017,3,Santa Fe,Banda_Ancha_Fija,662.086,2017-07-01
645,2017,3,Santiago Del Estero,Banda_Ancha_Fija,82.792,2017-07-01
646,2017,3,Tierra Del Fuego,Banda_Ancha_Fija,30.883,2017-07-01
647,2017,3,Tucumán,Banda_Ancha_Fija,160.979,2017-07-01
648,2017,2,Buenos Aires,Banda_Ancha_Fija,0.0,2017-04-01
649,2017,2,Capital Federal,Banda_Ancha_Fija,0.0,2017-04-01
650,2017,2,Catamarca,Banda_Ancha_Fija,26.692,2017-04-01
651,2017,2,Chaco,Banda_Ancha_Fija,90.597,2017-04-01
652,2017,2,Chubut,Banda_Ancha_Fija,62.245,2017-04-01
653,2017,2,Córdoba,Banda_Ancha_Fija,657.505,2017-04-01
654,2017,2,Corrientes,Banda_Ancha_Fija,90.085,2017-04-01
655,2017,2,Entre Ríos,Banda_Ancha_Fija,182.675,2017-04-01
656,2017,2,Formosa,Banda_Ancha_Fija,29.956,2017-04-01
657,2017,2,Jujuy,Banda_Ancha_Fija,42.656,2017-04-01
658,2017,2,La Pampa,Banda_Ancha_Fija,72.573,2017-04-01
659,2017,2,La Rioja,Banda_Ancha_Fija,16.271,2017-04-01
660,2017,2,Mendoza,Banda_Ancha_Fija,169.302,2017-04-01
661,2017,2,Misiones,Banda_Ancha_Fija,99.794,2017-04-01
662,2017,2,Neuquén,Banda_Ancha_Fija,115.321,2017-04-01
663,2017,2,Río Negro,Banda_Ancha_Fija,100.621,2017-04-01
664,2017,2,Salta,Banda_Ancha_Fija,108.54,2017-04-01
665,2017,2,San Juan,Banda_Ancha_Fija,51.261,2017-04-01
666,2017,2,San Luis,Banda_Ancha_Fija,12.992,2017-04-01
667,2017,2,Santa Cruz,Banda_Ancha_Fija,26.019,2017-04-01
668,2017,2,Santa Fe,Banda_Ancha_Fija,566.918,2017-04-01
669,2017,2,Santiago Del Estero,Banda_Ancha_Fija,33.194,2017-04-01
670,2017,2,Tierra Del Fuego,Banda_Ancha_Fija,31.938,2017-04-01
671,2017,2,Tucumán,Banda_Ancha_Fija,154.374,2017-04-01
672,2017,1,Buenos Aires,Banda_Ancha_Fija,0.0,2017-01-01
673,2017,1,Capital Federal,Banda_Ancha_Fija,0.0,2017-01-01
674,2017,1,Catamarca,Banda_Ancha_Fija,26.304,2017-01-01
675,2017,1,Chaco,Banda_Ancha_Fija,89.036,2017-01-01
676,2017,1,Chubut,Banda_Ancha_Fija,62.166,2017-01-01
677,2017,1,Córdoba,Banda_Ancha_Fija,641.066,2017-01-01
678,2017,1,Corrientes,Banda_Ancha_Fija,88.596,2017-01-01
679,2017,1,Entre Ríos,Banda_Ancha_Fija,180.296,2017-01-01
680,2017,1,Formosa,Banda_Ancha_Fija,29.705,2017-01-01
681,2017,1,Jujuy,Banda_Ancha_Fija,43.202,2017-01-01
682,2017,1,La Pampa,Banda_Ancha_Fija,71.458,2017-01-01
683,2017,1,La Rioja,Banda_Ancha_Fija,16.207,2017-01-01
684,2017,1,Mendoza,Banda_Ancha_Fija,169.282,2017-01-01
685,2017,1,Misiones,Banda_Ancha_Fija,97.619,2017-01-01
686,2017,1,Neuquén,Banda_Ancha_Fija,113.227,2017-01-01
687,2017,1,Río Negro,Banda_Ancha_Fija,100.288,2017-01-01
688,2017,1,Salta,Banda_Ancha_Fija,107.632,2017-01-01
689,2017,1,San Juan,Banda_Ancha_Fija,51.253,2017-01-01
690,2017,1,San Luis,Banda_Ancha_Fija,12.992,2017-01-01
691,2017,1,Santa Cruz,Banda_Ancha_Fija,26.116,2017-01-01
692,2017,1,Santa Fe,Banda_Ancha_Fija,562.52,2017-01-01
693,2017,1,Santiago Del Estero,Banda_Ancha_Fija,34.473,2017-01-01
694,2017,1,Tierra Del Fuego,Banda_Ancha_Fija,31.938,2017-01-01
695,2017,1,Tucumán,Banda_Ancha_Fija,152.734,2017-01-01
696,2016,4,Buenos Aires,Banda_Ancha_Fija,0.0,2016-10-01
697,2016,4,Capital Federal,Banda_Ancha_Fija,0.0,2016-10-01
698,2016,4,Catamarca,Banda_Ancha_Fija,27.021,2016-10-01
699,2016,4,Chaco,Banda_Ancha_Fija,88.833,2016-10-01
700,2016,4,Chubut,Banda_Ancha_Fija,62.035,2016-10-01
701,2016,4,Córdoba,Banda_Ancha_Fija,636.422,2016-10-01
702,2016,4,Corrientes,Banda_Ancha_Fija,88.084,2016-10-01
703,2016,4,Entre Ríos,Banda_Ancha_Fija,180.188,2016-10-01
704,2016,4,Formosa,Banda_Ancha_Fija,29.513,2016-10-01
705,2016,4,Jujuy,Banda_Ancha_Fija,42.624,2016-10-01
706,2016,4,La Pampa,Banda_Ancha_Fija,71.368,2016-10-01
707,2016,4,La Rioja,Banda_Ancha_Fija,16.298,2016-10-01
708,2016,4,Mendoza,Banda_Ancha_Fija,169.274,2016-10-01
709,2016,4,Misiones,Banda_Ancha_Fija,97.39,2016-10-01
710,2016,4,Neuquén,Banda_Ancha_Fija,111.723,2016-10-01
711,2016,4,Río Negro,Banda_Ancha_Fija,100.02,2016-10-01
712,2016,4,Salta,Banda_Ancha_Fija,106.934,2016-10-01
713,2016,4,San Juan,Banda_Ancha_Fija,51.301,2016-10-01
714,2016,4,San Luis,Banda_Ancha_Fija,12.992,2016-10-01
715,2016,4,Santa Cruz,Banda_Ancha_Fija,26.094,2016-10-01
716,2016,4,Santa Fe,Banda_Ancha_Fija,561.47,2016-10-01
717,2016,4,Santiago Del Estero,Banda_Ancha_Fija,35.049,2016-10-01
718,2016,4,Tierra Del Fuego,Banda_Ancha_Fija,31.938,2016-10-01
719,2016,4,Tucumán,Banda_Ancha_Fija,151.615,2016-10-01
720,2016,3,Buenos Aires,Banda_Ancha_Fija,0.0,2016-07-01
721,2016,3,Capital Federal,Banda_Ancha_Fija,0.0,2016-07-01
722,2016,3,Catamarca,Banda_Ancha_Fija,26.957,2016-07-01
723,2016,3,Chaco,Banda_Ancha_Fija,89.216,2016-07-01
724,2016,3,Chubut,Banda_Ancha_Fija,62.222,2016-07-01
725,2016,3,Córdoba,Banda_Ancha_Fija,642.458,2016-07-01
726,2016,3,Corrientes,Banda_Ancha_Fija,88.328,2016-07-01
727,2016,3,Entre Ríos,Banda_Ancha_Fija,181.092,2016-07-01
728,2016,3,Formosa,Banda_Ancha_Fija,27.716,2016-07-01
729,2016,3,Jujuy,Banda_Ancha_Fija,42.537,2016-07-01
730,2016,3,La Pampa,Banda_Ancha_Fija,69.903,2016-07-01
731,2016,3,La Rioja,Banda_Ancha_Fija,16.912,2016-07-01
732,2016,3,Mendoza,Banda_Ancha_Fija,169.174,2016-07-01
733,2016,3,Misiones,Banda_Ancha_Fija,97.997,2016-07-01
734,2016,3,Neuquén,Banda_Ancha_Fija,110.491,2016-07-01
735,2016,3,Río Negro,Banda_Ancha_Fija,100.024,2016-07-01
736,2016,3,Salta,Banda_Ancha_Fija,107.79,2016-07-01
737,2016,3,San Juan,Banda_Ancha_Fija,51.348,2016-07-01
738,2016,3,San Luis,Banda_Ancha_Fija,12.978,2016-07-01
739,2016,3,Santa Cruz,Banda_Ancha_Fija,25.886,2016-07-01
740,2016,3,Santa Fe,Banda_Ancha_Fija,566.625,2016-07-01
741,2016,3,Santiago Del Estero,Banda_Ancha_Fija,35.658,2016-07-01
742,2016,3,Tierra Del Fuego,Banda_Ancha_Fija,31.306,2016-07-01
743,2016,3,Tucumán,Banda_Ancha_Fija,151.282,2016-07-01
744,2016,2,Buenos Aires,Banda_Ancha_Fija,0.0,2016-04-01
745,2016,2,Capital Federal,Banda_Ancha_Fija,0.0,2016-04-01
746,2016,2,Catamarca,Banda_Ancha_Fija,26.543,2016-04-01
747,2016,2,Chaco,Banda_Ancha_Fija,88.235,2016-04-01
748,2016,2,Chubut,Banda_Ancha_Fija,62.116,2016-04-01
749,2016,2,Córdoba,Banda_Ancha_Fija,634.68,2016-04-01
750,2016,2,Corrientes,Banda_Ancha_Fija,86.932,2016-04-01
751,2016,2,Entre Ríos,Banda_Ancha_Fija,178.194,2016-04-01
752,2016,2,Formosa,Banda_Ancha_Fija,28.801,2016-04-01
753,2016,2,Jujuy,Banda_Ancha_Fija,41.187,2016-04-01
754,2016,2,La Pampa,Banda_Ancha_Fija,68.403,2016-04-01
755,2016,2,La Rioja,Banda_Ancha_Fija,16.718,2016-04-01
756,2016,2,Mendoza,Banda_Ancha_Fija,169.274,2016-04-01
757,2016,2,Misiones,Banda_Ancha_Fija,95.808,2016-04-01
758,2016,2,Neuquén,Banda_Ancha_Fija,108.224,2016-04-01
759,2016,2,Río Negro,Banda_Ancha_Fija,99.631,2016-04-01
760,2016,2,Salta,Banda_Ancha_Fija,104.929,2016-04-01
761,2016,2,San Juan,Banda_Ancha_Fija,51.392,2016-04-01
762,2016,2,San Luis,Banda_Ancha_Fija,12.939,2016-04-01
763,2016,2,Santa Cruz,Banda_Ancha_Fija,25.797,2016-04-01
764,2016,2,Santa Fe,Banda_Ancha_Fija,563.867,2016-04-01
765,2016,2,Santiago Del Estero,Banda_Ancha_Fija,36.958,2016-04-01
766,2016,2,Tierra Del Fuego,Banda_Ancha_Fija,30.74,2016-04-01
767,2016,2,Tucumán,Banda_Ancha_Fija,148.636,2016-04-01
768,2016,1,Buenos Aires,Banda_Ancha_Fija,0.0,2016-01-01
769,2016,1,Capital Federal,Banda_Ancha_Fija,0.0,2016-01-01
770,2016,1,Catamarca,Banda_Ancha_Fija,26.376,2016-01-01
771,2016,1,Chaco,Banda_Ancha_Fija,86.635,2016-01-01
772,2016,1,Chubut,Banda_Ancha_Fija,62.06,2016-01-01
773,2016,1,Córdoba,Banda_Ancha_Fija,609.692,2016-01-01
774,2016,1,Corrientes,Banda_Ancha_Fija,85.51,2016-01-01
