,Año,Trimestre,Provincia,Tecnologia,Accesos,Fecha
3624,2017,1,Buenos Aires,Wireless,21200.0,2017-01-01
3625,2017,1,Capital Federal,Wireless,2730.0,2017-01-01
3626,2017,1,Catamarca,Wireless,1.0,2017-01-01
3627,2017,1,Chaco,Wireless,52.0,2017-01-01
3628,2017,1,Chubut,Wireless,13194.0,2017-01-01
3629,2017,1,Córdoba,Wireless,5782.0,2017-01-01
3630,2017,1,Corrientes,Wireless,1354.0,2017-01-01
3631,2017,1,Entre Ríos,Wireless,6448.0,2017-01-01
3632,2017,1,Formosa,Wireless,1023.0,2017-01-01
3633,2017,1,Jujuy,Wireless,0.0,2017-01-01
3634,2017,1,La Pampa,Wireless,6253.0,2017-01-01
3635,2017,1,La Rioja,Wireless,2.0,2017-01-01
3636,2017,1,Mendoza,Wireless,27.0,2017-01-01
3637,2017,1,Misiones,Wireless,5.0,2017-01-01
3638,2017,1,Neuquén,Wireless,11665.0,2017-01-01
3639,2017,1,Río Negro,Wireless,3213.0,2017-01-01
3640,2017,1,Salta,Wireless,158.0,2017-01-01
3641,2017,1,San Juan,Wireless,1073.0,2017-01-01
3642,2017,1,San Luis,Wireless,26.0,2017-01-01
3643,2017,1,Santa Cruz,Wireless,4733.0,2017-01-01
3644,2017,1,Santa Fe,Wireless,4948.0,2017-01-01
3645,2017,1,Santiago Del Estero,Wireless,911.0,2017-01-01
3646,2017,1,Tierra Del Fuego,Wireless,1.0,2017-01-01
3647,2017,1,Tucumán,Wireless,14.0,2017-01-01
3648,2016,4,Buenos Aires,Wireless,21394.0,2016-10-01
3649,2016,4,Capital Federal,Wireless,2583.0,2016-10-01
3650,2016,4,Catamarca,Wireless,1.0,2016-10-01
3651,2016,4,Chaco,Wireless,52.0,2016-10-01
3652,2016,4,Chubut,Wireless,13107.0,2016-10-01
3653,2016,4,Córdoba,Wireless,5686.0,2016-10-01
3654,2016,4,Corrientes,Wireless,1354.0,2016-10-01
3655,2016,4,Entre Ríos,Wireless,6448.0,2016-10-01
3656,2016,4,Formosa,Wireless,1023.0,2016-10-01
3657,2016,4,Jujuy,Wireless,0.0,2016-10-01
3658,2016,4,La Pampa,Wireless,6253.0,2016-10-01
3659,2016,4,La Rioja,Wireless,2.0,2016-10-01
3660,2016,4,Mendoza,Wireless,27.0,2016-10-01
3661,2016,4,Misiones,Wireless,5.0,2016-10-01
3662,2016,4,Neuquén,Wireless,11910.0,2016-10-01
3663,2016,4,Río Negro,Wireless,3274.0,2016-10-01
3664,2016,4,Salta,Wireless,158.0,2016-10-01
3665,2016,4,San Juan,Wireless,1121.0,2016-10-01
3666,2016,4,San Luis,Wireless,26.0,2016-10-01
3667,2016,4,Santa Cruz,Wireless,4823.0,2016-10-01
3668,2016,4,Santa Fe,Wireless,4946.0,2016-10-01
3669,2016,4,Santiago Del Estero,Wireless,911.0,2016-10-01
3670,2016,4,Tierra Del Fuego,Wireless,1.0,2016-10-01
3671,2016,4,Tucumán,Wireless,14.0,2016-10-01
3672,2016,3,Buenos Aires,Wireless,18867.0,2016-07-01
3673,2016,3,Capital Federal,Wireless,2514.0,2016-07-01
3674,2016,3,Catamarca,Wireless,1.0,2016-07-01
3675,2016,3,Chaco,Wireless,2.0,2016-07-01
3676,2016,3,Chubut,Wireless,13364.0,2016-07-01
3677,2016,3,Córdoba,Wireless,5695.0,2016-07-01
3678,2016,3,Corrientes,Wireless,1354.0,2016-07-01
3679,2016,3,Entre Ríos,Wireless,6441.0,2016-07-01
3680,2016,3,Formosa,Wireless,0.0,2016-07-01
3681,2016,3,Jujuy,Wireless,0.0,2016-07-01
3682,2016,3,La Pampa,Wireless,6236.0,2016-07-01
3683,2016,3,La Rioja,Wireless,2.0,2016-07-01
3684,2016,3,Mendoza,Wireless,28.0,2016-07-01
3685,2016,3,Misiones,Wireless,5.0,2016-07-01
3686,2016,3,Neuquén,Wireless,12402.0,2016-07-01
3687,2016,3,Río Negro,Wireless,3293.0,2016-07-01
3688,2016,3,Salta,Wireless,157.0,2016-07-01
3689,2016,3,San Juan,Wireless,1174.0,2016-07-01
3690,2016,3,San Luis,Wireless,23.0,2016-07-01
3691,2016,3,Santa Cruz,Wireless,4978.0,2016-07-01
3692,2016,3,Santa Fe,Wireless,4862.0,2016-07-01
3693,2016,3,Santiago Del Estero,Wireless,3.0,2016-07-01
3694,2016,3,Tierra Del Fuego,Wireless,1.0,2016-07-01
3695,2016,3,Tucumán,Wireless,53.0,2016-07-01
3696,2016,2,Buenos Aires,Wireless,21163.0,2016-04-01
3697,2016,2,Capital Federal,Wireless,2390.0,2016-04-01
3698,2016,2,Catamarca,Wireless,1.0,2016-04-01
3699,2016,2,Chaco,Wireless,52.0,2016-04-01
3700,2016,2,Chubut,Wireless,13293.0,2016-04-01
3701,2016,2,Córdoba,Wireless,5610.0,2016-04-01
3702,2016,2,Corrientes,Wireless,1354.0,2016-04-01
3703,2016,2,Entre Ríos,Wireless,6434.0,2016-04-01
3704,2016,2,Formosa,Wireless,1023.0,2016-04-01
3705,2016,2,Jujuy,Wireless,0.0,2016-04-01
3706,2016,2,La Pampa,Wireless,6225.0,2016-04-01
3707,2016,2,La Rioja,Wireless,2.0,2016-04-01
3708,2016,2,Mendoza,Wireless,29.0,2016-04-01
3709,2016,2,Misiones,Wireless,5.0,2016-04-01
3710,2016,2,Neuquén,Wireless,12466.0,2016-04-01
3711,2016,2,Río Negro,Wireless,3300.0,2016-04-01
3712,2016,2,Salta,Wireless,151.0,2016-04-01
3713,2016,2,San Juan,Wireless,1214.0,2016-04-01
3714,2016,2,San Luis,Wireless,30.0,2016-04-01
3715,2016,2,Santa Cruz,Wireless,4996.0,2016-04-01
3716,2016,2,Santa Fe,Wireless,4744.0,2016-04-01
3717,2016,2,Santiago Del Estero,Wireless,911.0,2016-04-01
3718,2016,2,Tierra Del Fuego,Wireless,1.0,2016-04-01
3719,2016,2,Tucumán,Wireless,58.0,2016-04-01
3720,2016,1,Buenos Aires,Wireless,21108.0,2016-01-01
3721,2016,1,Capital Federal,Wireless,2284.0,2016-01-01
3722,2016,1,Catamarca,Wireless,1.0,2016-01-01
3723,2016,1,Chaco,Wireless,52.0,2016-01-01
3724,2016,1,Chubut,Wireless,13280.0,2016-01-01
3725,2016,1,Córdoba,Wireless,5636.0,2016-01-01
3726,2016,1,Corrientes,Wireless,1354.0,2016-01-01
3727,2016,1,Entre Ríos,Wireless,6425.0,2016-01-01
3728,2016,1,Formosa,Wireless,1023.0,2016-01-01
3729,2016,1,Jujuy,Wireless,0.0,2016-01-01
3730,2016,1,La Pampa,Wireless,6209.0,2016-01-01
3731,2016,1,La Rioja,Wireless,2.0,2016-01-01
3732,2016,1,Mendoza,Wireless,34.0,2016-01-01
3733,2016,1,Misiones,Wireless,5.0,2016-01-01
3734,2016,1,Neuquén,Wireless,12502.0,2016-01-01
3735,2016,1,Río Negro,Wireless,3341.0,2016-01-01
3736,2016,1,Salta,Wireless,132.0,2016-01-01
3737,2016,1,San Juan,Wireless,1195.0,2016-01-01
3738,2016,1,San Luis,Wireless,27.0,2016-01-01
3739,2016,1,Santa Cruz,Wireless,5088.0,2016-01-01
3740,2016,1,Santa Fe,Wireless,4686.0,2016-01-01
3741,2016,1,Santiago Del Estero,Wireless,911.0,2016-01-01
3742,2016,1,Tierra Del Fuego,Wireless,1.0,2016-01-01
3743,2016,1,Tucumán,Wireless,74.0,2016-01-01
3744,2015,4,Buenos Aires,Wireless,20397.0,2015-10-01
3745,2015,4,Capital Federal,Wireless,2273.0,2015-10-01
3746,2015,4,Catamarca,Wireless,1.0,2015-10-01
3747,2015,4,Chaco,Wireless,52.0,2015-10-01
3748,2015,4,Chubut,Wireless,13521.0,2015-10-01
3749,2015,4,Córdoba,Wireless,5613.0,2015-10-01
3750,2015,4,Corrientes,Wireless,1354.0,2015-10-01
3751,2015,4,Entre Ríos,Wireless,6427.0,2015-10-01
3752,2015,4,Formosa,Wireless,1023.0,2015-10-01
3753,2015,4,Jujuy,Wireless,0.0,2015-10-01
3754,2015,4,La Pampa,Wireless,6205.0,2015-10-01
3755,2015,4,La Rioja,Wireless,2.0,2015-10-01
3756,2015,4,Mendoza,Wireless,38.0,2015-10-01
3757,2015,4,Misiones,Wireless,5.0,2015-10-01
3758,2015,4,Neuquén,Wireless,12934.0,2015-10-01
3759,2015,4,Río Negro,Wireless,3407.0,2015-10-01
3760,2015,4,Salta,Wireless,129.0,2015-10-01
3761,2015,4,San Juan,Wireless,1230.0,2015-10-01
3762,2015,4,San Luis,Wireless,30.0,2015-10-01
3763,2015,4,Santa Cruz,Wireless,5261.0,2015-10-01
3764,2015,4,Santa Fe,Wireless,4596.0,2015-10-01
3765,2015,4,Santiago Del Estero,Wireless,1139.0,2015-10-01
3766,2015,4,Tierra Del Fuego,Wireless,1.0,2015-10-01
3767,2015,4,Tucumán,Wireless,88.0,2015-10-01
3768,2015,3,Buenos Aires,Wireless,19989.0,2015-07-01
3769,2015,3,Capital Federal,Wireless,2229.0,2015-07-01
3770,2015,3,Catamarca,Wireless,1.0,2015-07-01
3771,2015,3,Chaco,Wireless,52.0,2015-07-01
3772,2015,3,Chubut,Wireless,13408.0,2015-07-01
3773,2015,3,Córdoba,Wireless,5412.0,2015-07-01
3774,2015,3,Corrientes,Wireless,1340.0,2015-07-01
3775,2015,3,Entre Ríos,Wireless,6261.0,2015-07-01
3776,2015,3,Formosa,Wireless,899.0,2015-07-01
3777,2015,3,Jujuy,Wireless,0.0,2015-07-01
3778,2015,3,La Pampa,Wireless,6195.0,2015-07-01
3779,2015,3,La Rioja,Wireless,2.0,2015-07-01
3780,2015,3,Mendoza,Wireless,42.0,2015-07-01
3781,2015,3,Misiones,Wireless,5.0,2015-07-01
3782,2015,3,Neuquén,Wireless,13051.0,2015-07-01
3783,2015,3,Río Negro,Wireless,3415.0,2015-07-01
3784,2015,3,Salta,Wireless,129.0,2015-07-01
3785,2015,3,San Juan,Wireless,1231.0,2015-07-01
3786,2015,3,San Luis,Wireless,31.0,2015-07-01
3787,2015,3,Santa Cruz,Wireless,5226.0,2015-07-01
3788,2015,3,Santa Fe,Wireless,4426.0,2015-07-01
3789,2015,3,Santiago Del Estero,Wireless,1097.0,2015-07-01
3790,2015,3,Tierra Del Fuego,Wireless,1.0,2015-07-01
3791,2015,3,Tucumán,Wireless,88.0,2015-07-01
3792,2015,2,Buenos Aires,Wireless,19268.0,2015-04-01
3793,2015,2,Capital Federal,Wireless,2172.0,2015-04-01
3794,2015,2,Catamarca,Wireless,1.0,2015-04-01
3795,2015,2,Chaco,Wireless,52.0,2015-04-01
3796,2015,2,Chubut,Wireless,13055.0,2015-04-01
3797,2015,2,Córdoba,Wireless,5199.0,2015-04-01
3798,2015,2,Corrientes,Wireless,1321.0,2015-04-01
3799,2015,2,Entre Ríos,Wireless,6031.0,2015-04-01
3800,2015,2,Formosa,Wireless,737.0,2015-04-01
3801,2015,2,Jujuy,Wireless,0.0,2015-04-01
3802,2015,2,La Pampa,Wireless,6190.0,2015-04-01
3803,2015,2,La Rioja,Wireless,2.0,2015-04-01
3804,2015,2,Mendoza,Wireless,38.0,2015-04-01
3805,2015,2,Misiones,Wireless,5.0,2015-04-01
3806,2015,2,Neuquén,Wireless,12781.0,2015-04-01
3807,2015,2,Río Negro,Wireless,3457.0,2015-04-01
3808,2015,2,Salta,Wireless,129.0,2015-04-01
3809,2015,2,San Juan,Wireless,1189.0,2015-04-01
3810,2015,2,San Luis,Wireless,33.0,2015-04-01
3811,2015,2,Santa Cruz,Wireless,4917.0,2015-04-01
3812,2015,2,Santa Fe,Wireless,4320.0,2015-04-01
3813,2015,2,Santiago Del Estero,Wireless,1091.0,2015-04-01
3814,2015,2,Tierra Del Fuego,Wireless,1.0,2015-04-01
3815,2015,2,Tucumán,Wireless,88.0,2015-04-01
3816,2015,1,Buenos Aires,Wireless,18754.0,2015-01-01
3817,2015,1,Capital Federal,Wireless,1994.0,2015-01-01
3818,2015,1,Catamarca,Wireless,1.0,2015-01-01
3819,2015,1,Chaco,Wireless,27.0,2015-01-01
3820,2015,1,Chubut,Wireless,12540.0,2015-01-01
3821,2015,1,Córdoba,Wireless,4645.0,2015-01-01
3822,2015,1,Corrientes,Wireless,1319.0,2015-01-01
3823,2015,1,Entre Ríos,Wireless,5943.0,2015-01-01
3824,2015,1,Formosa,Wireless,670.0,2015-01-01
3825,2015,1,Jujuy,Wireless,0.0,2015-01-01
3826,2015,1,La Pampa,Wireless,6164.0,2015-01-01
3827,2015,1,La Rioja,Wireless,2.0,2015-01-01
3828,2015,1,Mendoza,Wireless,29.0,2015-01-01
3829,2015,1,Misiones,Wireless,5.0,2015-01-01
3830,2015,1,Neuquén,Wireless,12088.0,2015-01-01
3831,2015,1,Río Negro,Wireless,3473.0,2015-01-01
3832,2015,1,Salta,Wireless,129.0,2015-01-01
3833,2015,1,San Juan,Wireless,1165.0,2015-01-01
3834,2015,1,San Luis,Wireless,30.0,2015-01-01
3835,2015,1,Santa Cruz,Wireless,4772.0,2015-01-01
3836,2015,1,Santa Fe,Wireless,4239.0,2015-01-01
3837,2015,1,Santiago Del Estero,Wireless,1020.0,2015-01-01
3838,2015,1,Tierra Del Fuego,Wireless,1.0,2015-01-01
3839,2015,1,Tucumán,Wireless,88.0,2015-01-01
3840,2014,4,Buenos Aires,Wireless,17728.0,2014-10-01
3841,2014,4,Capital Federal,Wireless,1962.0,2014-10-01
3842,2014,4,Catamarca,Wireless,0.0,2014-10-01
3843,2014,4,Chaco,Wireless,0.0,2014-10-01
3844,2014,4,Chubut,Wireless,12256.0,2014-10-01
3845,2014,4,Córdoba,Wireless,3918.0,2014-10-01
3846,2014,4,Corrientes,Wireless,1315.0,2014-10-01
3847,2014,4,Entre Ríos,Wireless,5178.0,2014-10-01
3848,2014,4,Formosa,Wireless,0.0,2014-10-01
3849,2014,4,Jujuy,Wireless,37.0,2014-10-01
3850,2014,4,La Pampa,Wireless,5894.0,2014-10-01
3851,2014,4,La Rioja,Wireless,0.0,2014-10-01
3852,2014,4,Mendoza,Wireless,31.0,2014-10-01
3853,2014,4,Misiones,Wireless,150.0,2014-10-01
3854,2014,4,Neuquén,Wireless,11853.0,2014-10-01
3855,2014,4,Río Negro,Wireless,3819.0,2014-10-01
3856,2014,4,Salta,Wireless,6.0,2014-10-01
3857,2014,4,San Juan,Wireless,1202.0,2014-10-01
3858,2014,4,San Luis,Wireless,24.0,2014-10-01
3859,2014,4,Santa Cruz,Wireless,4395.0,2014-10-01
3860,2014,4,Santa Fe,Wireless,6282.0,2014-10-01
3861,2014,4,Santiago Del Estero,Wireless,920.0,2014-10-01
3862,2014,4,Tierra Del Fuego,Wireless,1.0,2014-10-01
3863,2014,4,Tucumán,Wireless,13.0,2014-10-01
3864,2014,3,Buenos Aires,Wireless,20049.0,2014-07-01
3865,2014,3,Capital Federal,Wireless,1995.0,2014-07-01
3866,2014,3,Catamarca,Wireless,0.0,2014-07-01
3867,2014,3,Chaco,Wireless,1.0,2014-07-01
3868,2014,3,Chubut,Wireless,11853.0,2014-07-01
3869,2014,3,Córdoba,Wireless,4064.0,2014-07-01
3870,2014,3,Corrientes,Wireless,1312.0,2014-07-01
3871,2014,3,Entre Ríos,Wireless,5203.0,2014-07-01
3872,2014,3,Formosa,Wireless,0.0,2014-07-01
3873,2014,3,Jujuy,Wireless,37.0,2014-07-01
3874,2014,3,La Pampa,Wireless,11219.0,2014-07-01
3875,2014,3,La Rioja,Wireless,1.0,2014-07-01
3876,2014,3,Mendoza,Wireless,40.0,2014-07-01
3877,2014,3,Misiones,Wireless,3.0,2014-07-01
3878,2014,3,Neuquén,Wireless,12858.0,2014-07-01
3879,2014,3,Río Negro,Wireless,3533.0,2014-07-01
3880,2014,3,Salta,Wireless,109.0,2014-07-01
3881,2014,3,San Juan,Wireless,1199.0,2014-07-01
3882,2014,3,San Luis,Wireless,25.0,2014-07-01
3883,2014,3,Santa Cruz,Wireless,4273.0,2014-07-01
3884,2014,3,Santa Fe,Wireless,6540.0,2014-07-01
3885,2014,3,Santiago Del Estero,Wireless,768.0,2014-07-01
3886,2014,3,Tierra Del Fuego,Wireless,1.0,2014-07-01
3887,2014,3,Tucumán,Wireless,13.0,2014-07-01
3888,2014,2,Buenos Aires,Wireless,17020.0,2014-04-01
3889,2014,2,Capital Federal,Wireless,1883.0,2014-04-01
3890,2014,2,Catamarca,Wireless,0.0,2014-04-01
3891,2014,2,Chaco,Wireless,0.0,2014-04-01
3892,2014,2,Chubut,Wireless,10960.0,2014-04-01
3893,2014,2,Córdoba,Wireless,3673.0,2014-04-01
3894,2014,2,Corrientes,Wireless,1309.0,2014-04-01
3895,2014,2,Entre Ríos,Wireless,4795.0,2014-04-01
3896,2014,2,Formosa,Wireless,0.0,2014-04-01
3897,2014,2,Jujuy,Wireless,40.0,2014-04-01
3898,2014,2,La Pampa,Wireless,5869.0,2014-04-01
3899,2014,2,La Rioja,Wireless,0.0,2014-04-01
3900,2014,2,Mendoza,Wireless,36.0,2014-04-01
3901,2014,2,Misiones,Wireless,150.0,2014-04-01
3902,2014,2,Neuquén,Wireless,10765.0,2014-04-01
3903,2014,2,Río Negro,Wireless,3657.0,2014-04-01
3904,2014,2,Salta,Wireless,7.0,2014-04-01
3905,2014,2,San Juan,Wireless,1139.0,2014-04-01
3906,2014,2,San Luis,Wireless,22.0,2014-04-01
3907,2014,2,Santa Cruz,Wireless,4118.0,2014-04-01
3908,2014,2,Santa Fe,Wireless,6041.0,2014-04-01
3909,2014,2,Santiago Del Estero,Wireless,907.0,2014-04-01
3910,2014,2,Tierra Del Fuego,Wireless,1.0,2014-04-01
3911,2014,2,Tucumán,Wireless,13.0,2014-04-01
3912,2014,1,Buenos Aires,Wireless,16528.0,2014-01-01
3913,2014,1,Capital Federal,Wireless,1866.0,2014-01-01
3914,2014,1,Catamarca,Wireless,0.0,2014-01-01
3915,2014,1,Chaco,Wireless,0.0,2014-01-01
3916,2014,1,Chubut,Wireless,10776.0,2014-01-01
3917,2014,1,Córdoba,Wireless,3585.0,2014-01-01
3918,2014,1,Corrientes,Wireless,1306.0,2014-01-01
3919,2014,1,Entre Ríos,Wireless,4887.0,2014-01-01
3920,2014,1,Formosa,Wireless,0.0,2014-01-01
3921,2014,1,Jujuy,Wireless,0.0,2014-01-01
3922,2014,1,La Pampa,Wireless,5848.0,2014-01-01
3923,2014,1,La Rioja,Wireless,0.0,2014-01-01
3924,2014,1,Mendoza,Wireless,37.0,2014-01-01
3925,2014,1,Misiones,Wireless,150.0,2014-01-01
3926,2014,1,Neuquén,Wireless,10381.0,2014-01-01
3927,2014,1,Río Negro,Wireless,3576.0,2014-01-01
3928,2014,1,Salta,Wireless,8.0,2014-01-01
3929,2014,1,San Juan,Wireless,808.0,2014-01-01
3930,2014,1,San Luis,Wireless,21.0,2014-01-01
3931,2014,1,Santa Cruz,Wireless,4092.0,2014-01-01
3932,2014,1,Santa Fe,Wireless,5951.0,2014-01-01
3933,2014,1,Santiago Del Estero,Wireless,915.0,2014-01-01
3934,2014,1,Tierra Del Fuego,Wireless,1.0,2014-01-01
3935,2014,1,Tucumán,Wireless,13.0,2014-01-01
3936,2024,1,Buenos Aires,Otros,101294.0,2024-01-01
3937,2024,1,Capital Federal,Otros,48879.0,2024-01-01
3938,2024,1,Catamarca,Otros,81.0,2024-01-01
3939,2024,1,Chaco,Otros,12404.0,2024-01-01
3940,2024,1,Chubut,Otros,9930.0,2024-01-01
3941,2024,1,Córdoba,Otros,9497.0,2024-01-01
3942,2024,1,Corrientes,Otros,5232.0,2024-01-01
3943,2024,1,Entre Ríos,Otros,11565.0,2024-01-01
3944,2024,1,Formosa,Otros,181.0,2024-01-01
3945,2024,1,Jujuy,Otros,1216.0,2024-01-01
3946,2024,1,La Pampa,Otros,1106.0,2024-01-01
3947,2024,1,La Rioja,Otros,30.0,2024-01-01
3948,2024,1,Mendoza,Otros,925.0,2024-01-01
3949,2024,1,Misiones,Otros,6902.0,2024-01-01
3950,2024,1,Neuquén,Otros,908.0,2024-01-01
3951,2024,1,Río Negro,Otros,15829.0,2024-01-01
3952,2024,1,Salta,Otros,6503.0,2024-01-01
3953,2024,1,San Juan,Otros,6956.0,2024-01-01
3954,2024,1,San Luis,Otros,299.0,2024-01-01
3955,2024,1,Santa Cruz,Otros,661.0,2024-01-01
3956,2024,1,Santa Fe,Otros,13773.0,2024-01-01
3957,2024,1,Santiago Del Estero,Otros,2920.0,2024-01-01
3958,2024,1,Tierra Del Fuego,Otros,332.0,2024-01-01
3959,2024,1,Tucumán,Otros,518.0,2024-01-01
3960,2023,4,Buenos Aires,Otros,67943.0,2023-10-01
3961,2023,4,Capital Federal,Otros,29820.0,2023-10-01
3962,2023,4,Catamarca,Otros,81.0,2023-10-01
3963,2023,4,Chaco,Otros,2404.0,2023-10-01
3964,2023,4,Chubut,Otros,9930.0,2023-10-01
3965,2023,4,Córdoba,Otros,8862.0,2023-10-01
3966,2023,4,Corrientes,Otros,5231.0,2023-10-01
3967,2023,4,Entre Ríos,Otros,11565.0,2023-10-01
3968,2023,4,Formosa,Otros,185.0,2023-10-01
3969,2023,4,Jujuy,Otros,1216.0,2023-10-01
3970,2023,4,La Pampa,Otros,1106.0,2023-10-01
3971,2023,4,La Rioja,Otros,30.0,2023-10-01
3972,2023,4,Mendoza,Otros,926.0,2023-10-01
3973,2023,4,Misiones,Otros,7183.0,2023-10-01
3974,2023,4,Neuquén,Otros,748.0,2023-10-01
3975,2023,4,Río Negro,Otros,15829.0,2023-10-01
3976,2023,4,Salta,Otros,6508.0,2023-10-01
3977,2023,4,San Juan,Otros,6956.0,2023-10-01
3978,2023,4,San Luis,Otros,299.0,2023-10-01
3979,2023,4,Santa Cruz,Otros,661.0,2023-10-01
3980,2023,4,Santa Fe,Otros,13544.0,2023-10-01
3981,2023,4,Santiago Del Estero,Otros,2920.0,2023-10-01
3982,2023,4,Tierra Del Fuego,Otros,332.0,2023-10-01
3983,2023,4,Tucumán,Otros,517.0,2023-10-01
3984,2023,3,Buenos Aires,Otros,68197.0,2023-07-01
3985,2023,3,Capital Federal,Otros,29823.0,2023-07-01
3986,2023,3,Catamarca,Otros,91.0,2023-07-01
3987,2023,3,Chaco,Otros,2408.0,2023-07-01
3988,2023,3,Chubut,Otros,9908.0,2023-07-01
3989,2023,3,Córdoba,Otros,10438.0,2023-07-01
3990,2023,3,Corrientes,Otros,5240.0,2023-07-01
3991,2023,3,Entre Ríos,Otros,11170.0,2023-07-01
3992,2023,3,Formosa,Otros,228.0,2023-07-01
3993,2023,3,Jujuy,Otros,1251.0,2023-07-01
3994,2023,3,La Pampa,Otros,1109.0,2023-07-01
3995,2023,3,La Rioja,Otros,32.0,2023-07-01
3996,2023,3,Mendoza,Otros,951.0,2023-07-01
3997,2023,3,Misiones,Otros,7183.0,2023-07-01
3998,2023,3,Neuquén,Otros,3089.0,2023-07-01
3999,2023,3,Río Negro,Otros,17102.0,2023-07-01
4000,2023,3,Salta,Otros,6545.0,2023-07-01
4001,2023,3,San Juan,Otros,6985.0,2023-07-01
4002,2023,3,San Luis,Otros,299.0,2023-07-01
4003,2023,3,Santa Cruz,Otros,750.0,2023-07-01
4004,2023,3,Santa Fe,Otros,13437.0,2023-07-01
4005,2023,3,Santiago Del Estero,Otros,2936.0,2023-07-01
4006,2023,3,Tierra Del Fuego,Otros,332.0,2023-07-01
4007,2023,3,Tucumán,Otros,523.0,2023-07-01
4008,2023,2,Buenos Aires,Otros,69138.0,2023-04-01
4009,2023,2,Capital Federal,Otros,29900.0,2023-04-01
4010,2023,2,Catamarca,Otros,92.0,2023-04-01
4011,2023,2,Chaco,Otros,2574.0,2023-04-01
4012,2023,2,Chubut,Otros,9938.0,2023-04-01
4013,2023,2,Córdoba,Otros,10430.0,2023-04-01
4014,2023,2,Corrientes,Otros,5255.0,2023-04-01
4015,2023,2,Entre Ríos,Otros,11170.0,2023-04-01
4016,2023,2,Formosa,Otros,227.0,2023-04-01
4017,2023,2,Jujuy,Otros,1255.0,2023-04-01
4018,2023,2,La Pampa,Otros,1113.0,2023-04-01
4019,2023,2,La Rioja,Otros,32.0,2023-04-01
4020,2023,2,Mendoza,Otros,980.0,2023-04-01
4021,2023,2,Misiones,Otros,7183.0,2023-04-01
4022,2023,2,Neuquén,Otros,3110.0,2023-04-01
4023,2023,2,Río Negro,Otros,17116.0,2023-04-01
4024,2023,2,Salta,Otros,6549.0,2023-04-01
4025,2023,2,San Juan,Otros,7004.0,2023-04-01
4026,2023,2,San Luis,Otros,307.0,2023-04-01
4027,2023,2,Santa Cruz,Otros,758.0,2023-04-01
4028,2023,2,Santa Fe,Otros,14501.0,2023-04-01
4029,2023,2,Santiago Del Estero,Otros,2934.0,2023-04-01
4030,2023,2,Tierra Del Fuego,Otros,337.0,2023-04-01
4031,2023,2,Tucumán,Otros,525.0,2023-04-01
4032,2023,1,Buenos Aires,Otros,71770.0,2023-01-01
4033,2023,1,Capital Federal,Otros,31823.0,2023-01-01
4034,2023,1,Catamarca,Otros,2243.0,2023-01-01
4035,2023,1,Chaco,Otros,2574.0,2023-01-01
4036,2023,1,Chubut,Otros,10744.0,2023-01-01
4037,2023,1,Córdoba,Otros,10494.0,2023-01-01
4038,2023,1,Corrientes,Otros,5240.0,2023-01-01
4039,2023,1,Entre Ríos,Otros,11172.0,2023-01-01
4040,2023,1,Formosa,Otros,227.0,2023-01-01
4041,2023,1,Jujuy,Otros,1255.0,2023-01-01
4042,2023,1,La Pampa,Otros,1282.0,2023-01-01
4043,2023,1,La Rioja,Otros,32.0,2023-01-01
4044,2023,1,Mendoza,Otros,1569.0,2023-01-01
4045,2023,1,Misiones,Otros,7881.0,2023-01-01
4046,2023,1,Neuquén,Otros,3510.0,2023-01-01
4047,2023,1,Río Negro,Otros,19413.0,2023-01-01
4048,2023,1,Salta,Otros,6549.0,2023-01-01
4049,2023,1,San Juan,Otros,7274.0,2023-01-01
4050,2023,1,San Luis,Otros,485.0,2023-01-01
4051,2023,1,Santa Cruz,Otros,943.0,2023-01-01
4052,2023,1,Santa Fe,Otros,14246.0,2023-01-01
4053,2023,1,Santiago Del Estero,Otros,2934.0,2023-01-01
4054,2023,1,Tierra Del Fuego,Otros,651.0,2023-01-01
4055,2023,1,Tucumán,Otros,527.0,2023-01-01
4056,2022,4,Buenos Aires,Otros,72451.0,2022-10-01
4057,2022,4,Capital Federal,Otros,31826.0,2022-10-01
4058,2022,4,Catamarca,Otros,2243.0,2022-10-01
4059,2022,4,Chaco,Otros,2574.0,2022-10-01
4060,2022,4,Chubut,Otros,8850.0,2022-10-01
4061,2022,4,Córdoba,Otros,11424.0,2022-10-01
4062,2022,4,Corrientes,Otros,5298.0,2022-10-01
4063,2022,4,Entre Ríos,Otros,12509.0,2022-10-01
4064,2022,4,Formosa,Otros,227.0,2022-10-01
4065,2022,4,Jujuy,Otros,1255.0,2022-10-01
4066,2022,4,La Pampa,Otros,1266.0,2022-10-01
4067,2022,4,La Rioja,Otros,32.0,2022-10-01
4068,2022,4,Mendoza,Otros,1948.0,2022-10-01
4069,2022,4,Misiones,Otros,7903.0,2022-10-01
4070,2022,4,Neuquén,Otros,3510.0,2022-10-01
4071,2022,4,Río Negro,Otros,19413.0,2022-10-01
4072,2022,4,Salta,Otros,6544.0,2022-10-01
4073,2022,4,San Juan,Otros,7940.0,2022-10-01
4074,2022,4,San Luis,Otros,511.0,2022-10-01
4075,2022,4,Santa Cruz,Otros,662.0,2022-10-01
4076,2022,4,Santa Fe,Otros,19242.0,2022-10-01
4077,2022,4,Santiago Del Estero,Otros,2934.0,2022-10-01
4078,2022,4,Tierra Del Fuego,Otros,651.0,2022-10-01
